scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.1,2023,50,0.10003039914672796,0.06907088637570388,0.971617746561408,1.4442577424475576
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.1,2024,52,0.012197641651583435,0.0678210480179656,0.9464203729055709,2.8506390737373266
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.1,2025,51,0.7285171968302191,0.06334380829143538,0.9267098345098926,3.8650273889775315
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.2,2020,46,0.03959240304045597,0.06010863467655639,0.9630168593289582,1.7417814574825536
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.2,2021,52,0.40961546929053405,0.0691885864165373,0.9557039433220932,2.3621608163670396
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.2,2022,50,0.1175098931463554,0.06697462199207907,0.9516910249812333,2.4803124455412675
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.2,2023,50,0.10089090374935061,0.06941174351093335,0.97488955942213,1.2771072576073783
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.2,2024,52,0.010357480514173734,0.06877219757716004,0.9537041073281132,2.4633233488250417
p_l20_s3_b2_e1_n80_tc50_buf2,100000000,0.2,2025,51,0.7277873536870716,0.06335031711529851,0.9266310140589329,3.86890523426778
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.05,2020,46,0.022460197937201665,0.0533883529792112,0.7860572006620816,10.474044701094202
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.05,2021,52,0.3163031375941576,0.05737384606252162,0.758191643164191,13.104778142092112
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.05,2022,50,0.09516354311302799,0.055334110853543096,0.7511057797849621,12.688502481316048
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.05,2023,50,0.04163497466614707,0.05458233134484558,0.7160199806578547,14.927374270376117
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.05,2024,52,-0.02051116078192816,0.058356446895954,0.7561649487723746,13.481467987556291
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.05,2025,51,0.6623601789360105,0.06187917055581113,0.8083354567745061,10.550434187062999
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.1,2020,46,0.0279843378259248,0.06361716079305414,0.896974659077908,4.933316578261503
p_l20_s3_b2_e1_n80_tc50_buf2,300000000,0.1,2021,52,0.35632948959633537,0.06981938186373461,0.8662523359429386,7.248475017080862
