scenario,description,max_turnover,buffer_multiplier,cost_bps,periods,avg_turnover,avg_baseline_overlap,avg_similarity,avg_rank,avg_retained_outside_candidate_count,gross_final_nav,gross_annual_return,gross_sharpe_ratio,gross_max_drawdown,net_final_nav,net_annual_return,net_sharpe_ratio,net_max_drawdown,annual_return_drag
tc30_buf3,"max_turnover=30%, buffer=3x",0.3,3.0,20,301,0.2990033222591362,0.4726910299003321,0.2655152776454984,734.380581227558,37.24252491694352,5.167217414462993,0.32440869892254587,1.0430709915423768,-0.2079313477279584,4.315789629985826,0.28423465539200454,0.901163618159724,-0.21698266000119892,0.040174043530541326
tc30_buf3,"max_turnover=30%, buffer=3x",0.3,3.0,50,301,0.2990033222591362,0.4726910299003321,0.2655152776454984,734.380581227558,37.24252491694352,5.167217414462993,0.32440869892254587,1.0430709915423768,-0.2079313477279584,3.293650381168588,0.22620437094171675,0.6959619812468059,-0.24605825250434943,0.09820432798082912
tc30_buf3,"max_turnover=30%, buffer=3x",0.3,3.0,100,301,0.2990033222591362,0.4726910299003321,0.2655152776454984,734.380581227558,37.24252491694352,5.167217414462993,0.32440869892254587,1.0430709915423768,-0.2079313477279584,2.097993936495164,0.135150365244318,0.3734215089003582,-0.3436055610712496,0.18925833367822786
tc40_buf1p5,"max_turnover=40%, buffer=1.5x",0.4,1.5,0,301,0.3986710963455149,0.5849169435215947,0.2891444766746043,622.7585190778213,36.285714285714285,5.567466313890405,0.3414209235130834,1.0986513247554839,-0.20797063192186604,5.567466313890405,0.3414209235130834,1.0986513247554839,-0.20797063192186604,0.0
tc40_buf1p5,"max_turnover=40%, buffer=1.5x",0.4,1.5,5,301,0.3986710963455149,0.5849169435215947,0.2891444766746043,622.7585190778213,36.285714285714285,5.567466313890405,0.3414209235130834,1.0986513247554839,-0.20797063192186604,5.24321085279232,0.32772078836594587,1.0504854790667466,-0.20929772950837877,0.013700135147137527
tc40_buf1p5,"max_turnover=40%, buffer=1.5x",0.4,1.5,10,301,0.3986710963455149,0.5849169435215947,0.2891444766746043,622.7585190778213,36.285714285714285,5.567466313890405,0.3414209235130834,1.0986513247554839,-0.20797063192186604,4.937781114742926,0.3141578758219348,1.002788524327701,-0.21072013976968396,0.027263047691148623
tc40_buf1p5,"max_turnover=40%, buffer=1.5x",0.4,1.5,20,301,0.3986710963455149,0.5849169435215947,0.2891444766746043,622.7585190778213,36.285714285714285,5.567466313890405,0.3414209235130834,1.0986513247554839,-0.20797063192186604,4.379103479575812,0.2874383419148996,0.9087832565025761,-0.21355813863885476,0.05398258159818381
tc40_buf1p5,"max_turnover=40%, buffer=1.5x",0.4,1.5,50,301,0.3986710963455149,0.5849169435215947,0.2891444766746043,622.7585190778213,36.285714285714285,5.567466313890405,0.3414209235130834,1.0986513247554839,-0.20797063192186604,3.0536551057295385,0.21043559339352313,0.6375595998624275,-0.24232837122342066,0.13098533011956026
tc40_buf1p5,"max_turnover=40%, buffer=1.5x",0.4,1.5,100,301,0.3986710963455149,0.5849169435215947,0.2891444766746043,622.7585190778213,36.285714285714285,5.567466313890405,0.3414209235130834,1.0986513247554839,-0.20797063192186604,1.6728581830801,0.09201544294132646,0.21947323324712698,-0.3849988505875346,0.24940548057175693
tc40_buf2,"max_turnover=40%, buffer=2x",0.4,2.0,0,301,0.3986710963455149,0.5884385382059801,0.2987280881462274,560.0097020034228,31.574750830564785,5.6840223887120045,0.34618411232947044,1.1106065466926234,-0.20742612508695846,5.6840223887120045,0.34618411232947044,1.1106065466926232,-0.20742612508695846,0.0
tc40_buf2,"max_turnover=40%, buffer=2x",0.4,2.0,5,301,0.3986710963455149,0.5884385382059801,0.2987280881462274,560.0097020034228,31.574750830564785,5.6840223887120045,0.34618411232947044,1.1106065466926234,-0.20742612508695846,5.3529785715369815,0.33243533001322123,1.0624822382013208,-0.20885161728787194,0.013748782316249208
tc40_buf2,"max_turnover=40%, buffer=2x",0.4,2.0,10,301,0.3986710963455149,0.5884385382059801,0.2987280881462274,560.0097020034228,31.574750830564785,5.6840223887120045,0.34618411232947044,1.1106065466926234,-0.20742612508695846,5.041154597870555,0.3188242575574216,1.0148264028139728,-0.21027483006944725,0.02735985477204883
tc40_buf2,"max_turnover=40%, buffer=2x",0.4,2.0,20,301,0.3986710963455149,0.5884385382059801,0.2987280881462274,560.0097020034228,31.574750830564785,5.6840223887120045,0.34618411232947044,1.1106065466926234,-0.20742612508695846,4.470780929252259,0.2920098465071621,0.9209021364225576,-0.2131144301304002,0.05417426582230833
tc40_buf2,"max_turnover=40%, buffer=2x",0.4,2.0,50,301,0.3986710963455149,0.5884385382059801,0.2987280881462274,560.0097020034228,31.574750830564785,5.6840223887120045,0.34618411232947044,1.1106065466926234,-0.20742612508695846,3.1175840157428416,0.2147336725276323,0.6499118717989191,-0.22659314164004873,0.13145043980183813
tc40_buf2,"max_turnover=40%, buffer=2x",0.4,2.0,100,301,0.3986710963455149,0.5884385382059801,0.2987280881462274,560.0097020034228,31.574750830564785,5.6840223887120045,0.34618411232947044,1.1106065466926234,-0.20742612508695846,1.707879819954052,0.09589302950194023,0.23218427200675315,-0.36852852308701256,0.2502910828275302
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,0,301,0.39860465116279065,0.5924584717607974,0.31119590610063036,475.1202792040001,24.33887043189369,5.5995273775183305,0.34273931259298274,1.0972865991026601,-0.21526371017869794,5.5995273775183305,0.34273931259298274,1.0972865991026601,-0.21526371017869794,0.0
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,5,301,0.39860465116279065,0.5924584717607974,0.31119590610063036,475.1202792040001,24.33887043189369,5.5995273775183305,0.34273931259298274,1.0972865991026601,-0.21526371017869794,5.273457388834006,0.3290279866448873,1.0493473364395958,-0.21667510600730355,0.013711325948095432
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,10,301,0.39860465116279065,0.5924584717607974,0.31119590610063036,475.1202792040001,24.33887043189369,5.5995273775183305,0.34273931259298274,1.0972865991026601,-0.21526371017869794,4.96631540873539,0.3154539725876495,1.0018744846956955,-0.21808424495723688,0.027285340005333225
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,20,301,0.39860465116279065,0.5924584717607974,0.31119590610063036,475.1202792040001,24.33887043189369,5.5995273775183305,0.34273931259298274,1.0972865991026601,-0.21526371017869794,4.404497497071622,0.28871250091103984,0.9083100848189792,-0.2208957648507649,0.0540268116819429
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,50,301,0.39860465116279065,0.5924584717607974,0.31119590610063036,475.1202792040001,24.33887043189369,5.5995273775183305,0.34273931259298274,1.0972865991026601,-0.21526371017869794,3.071547761781896,0.2116460149593402,0.6383521188573243,-0.23698110624062207,0.13109329763364252
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,100,301,0.39860465116279065,0.5924584717607974,0.31119590610063036,475.1202792040001,24.33887043189369,5.5995273775183305,0.34273931259298274,1.0972865991026601,-0.21526371017869794,1.6828294296804334,0.09312625637450589,0.2221969102929197,-0.34409193999378473,0.24961305621847685
tc50_buf1p5,"max_turnover=50%, buffer=1.5x",0.5,1.5,0,301,0.49737541528239204,0.7002325581395349,0.32563961721380014,414.8115742138998,24.750830564784053,6.337000096871894,0.3714629742371327,1.2040343311250874,-0.19725501483746466,6.337000096871894,0.3714629742371327,1.2040343311250876,-0.19725501483746466,0.0
tc50_buf1p5,"max_turnover=50%, buffer=1.5x",0.5,1.5,5,301,0.49737541528239204,0.7002325581395349,0.32563961721380014,414.8115742138998,24.750830564784053,6.337000096871894,0.3714629742371327,1.2040343311250874,-0.19725501483746466,5.879908150115838,0.35400984538253444,1.142739569423037,-0.1990593859310713,0.017453128854598265
tc50_buf1p5,"max_turnover=50%, buffer=1.5x",0.5,1.5,10,301,0.49737541528239204,0.7002325581395349,0.32563961721380014,414.8115742138998,24.750830564784053,6.337000096871894,0.3714629742371327,1.2040343311250874,-0.19725501483746466,5.455684546414884,0.3367745481772908,1.0821865596122966,-0.2018639979107909,0.034688426059841904
tc50_buf1p5,"max_turnover=50%, buffer=1.5x",0.5,1.5,20,301,0.49737541528239204,0.7002325581395349,0.32563961721380014,414.8115742138998,24.750830564784053,6.337000096871894,0.3714629742371327,1.2040343311250874,-0.19725501483746466,4.696586169152743,0.30294681924112754,0.963270331203059,-0.21020680675989967,0.06851615499600516
tc50_buf1p5,"max_turnover=50%, buffer=1.5x",0.5,1.5,50,301,0.49737541528239204,0.7002325581395349,0.32563961721380014,414.8115742138998,24.750830564784053,6.337000096871894,0.3714629742371327,1.2040343311250874,-0.19725501483746466,2.9949263074832095,0.20642088469799802,0.623420102371282,-0.23627451035428682,0.16504208953913468
tc50_buf1p5,"max_turnover=50%, buffer=1.5x",0.5,1.5,100,301,0.49737541528239204,0.7002325581395349,0.32563961721380014,414.8115742138998,24.750830564784053,6.337000096871894,0.3714629742371327,1.2040343311250874,-0.19725501483746466,1.4127749088329973,0.060899089180224575,0.10942243695902065,-0.4042221402524312,0.31056388505690813
tc50_buf2,"max_turnover=50%, buffer=2x",0.5,2.0,0,301,0.497109634551495,0.7034219269102989,0.3336214443018978,363.2599140910769,20.51827242524917,6.843092282167947,0.38960929673390376,1.2617386204123588,-0.1963386498440668,6.843092282167947,0.38960929673390376,1.2617386204123588,-0.1963386498440668,0.0
tc50_buf2,"max_turnover=50%, buffer=2x",0.5,2.0,5,301,0.497109634551495,0.7034219269102989,0.3336214443018978,363.2599140910769,20.51827242524917,6.843092282167947,0.38960929673390376,1.2617386204123588,-0.1963386498440668,6.349749614363673,0.37193462942876665,1.1999867481515947,-0.1981450806982895,0.017674667305137115
tc50_buf2,"max_turnover=50%, buffer=2x",0.5,2.0,10,301,0.497109634551495,0.7034219269102989,0.3336214443018978,363.2599140910769,20.51827242524917,6.843092282167947,0.38960929673390376,1.2617386204123588,-0.1963386498440668,5.891863707395426,0.3544804408721567,1.138981599168045,-0.1999479013997354,0.03512885586174708
tc50_buf2,"max_turnover=50%, buffer=2x",0.5,2.0,20,301,0.497109634551495,0.7034219269102989,0.3336214443018978,363.2599140910769,20.51827242524917,6.843092282167947,0.38960929673390376,1.2617386204123588,-0.1963386498440668,5.072482099618525,0.32022274713234333,1.0191757980030194,-0.20419369505083795,0.06938654960156043
tc50_buf2,"max_turnover=50%, buffer=2x",0.5,2.0,50,301,0.497109634551495,0.7034219269102989,0.3336214443018978,363.2599140910769,20.51827242524917,6.843092282167947,0.38960929673390376,1.2617386204123588,-0.1963386498440668,3.2354068892289236,0.2224673028358255,0.6767708347504757,-0.22891347383049243,0.16714199389807827
tc50_buf2,"max_turnover=50%, buffer=2x",0.5,2.0,100,301,0.497109634551495,0.7034219269102989,0.3336214443018978,363.2599140910769,20.51827242524917,6.843092282167947,0.38960929673390376,1.2617386204123588,-0.1963386498440668,1.5268295362925008,0.07508397518184551,0.15887195744447746,-0.3909661030415099,0.31452532155205826
tc50_buf3,"max_turnover=50%, buffer=3x",0.5,3.0,0,301,0.4970431893687708,0.7066112956810631,0.34344791717944845,297.40304137722745,14.491694352159469,6.741232557942692,0.3860486357340407,1.2475697674764255,-0.19922117201736944,6.741232557942692,0.3860486357340407,1.2475697674764252,-0.19922117201736944,0.0
tc50_buf3,"max_turnover=50%, buffer=3x",0.5,3.0,5,301,0.4970431893687708,0.7066112956810631,0.34344791717944845,297.40304137722745,14.491694352159469,6.741232557942692,0.3860486357340407,1.2475697674764255,-0.19922117201736944,6.255295884409232,0.3684215986637127,1.1860629771284235,-0.20102112367859526,0.017627037070327978
tc50_buf3,"max_turnover=50%, buffer=3x",0.5,3.0,10,301,0.4970431893687708,0.7066112956810631,0.34344791717944845,297.40304137722745,14.491694352159469,6.741232557942692,0.3860486357340407,1.2475697674764255,-0.19922117201736944,5.804279200604337,0.35101441690857516,1.1252999962640862,-0.20281747813571394,0.035034218825465535
tc50_buf3,"max_turnover=50%, buffer=3x",0.5,3.0,20,301,0.4970431893687708,0.7066112956810631,0.34344791717944845,297.40304137722745,14.491694352159469,6.741232557942692,0.3860486357340407,1.2475697674764255,-0.19922117201736944,4.997178055633864,0.31684889830404894,1.0059699298708333,-0.20854782990132015,0.06919973742999175
tc50_buf3,"max_turnover=50%, buffer=3x",0.5,3.0,50,301,0.4970431893687708,0.7066112956810631,0.34344791717944845,297.40304137722745,14.491694352159469,6.741232557942692,0.3860486357340407,1.2475697674764255,-0.19922117201736944,3.1875672094676437,0.2193558269630984,0.664925804516549,-0.23463617584485574,0.16669280877094228
tc50_buf3,"max_turnover=50%, buffer=3x",0.5,3.0,100,301,0.4970431893687708,0.7066112956810631,0.34344791717944845,297.40304137722745,14.491694352159469,6.741232557942692,0.3860486357340407,1.2475697674764255,-0.19922117201736944,1.5044048840966069,0.07236610127243526,0.1490891863430717,-0.38704593579960855,0.31368253446160543
