scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l10_s10_b3_x500_y50_baseline,500000000,0.05,2024,52,0.0286066570233805,0.03836570812594113,0.5489085244378225,30.46606828084979
p_l10_s10_b3_x500_y50_baseline,500000000,0.05,2025,51,0.2983821075650004,0.048182921568669546,0.7064966782004702,20.360908314667604
p_l10_s10_b3_x500_y50_baseline,500000000,0.1,2023,50,0.11138357753087558,0.06041806488368429,0.76084119649522,16.13271920686294
p_l10_s10_b3_x500_y50_baseline,500000000,0.1,2024,52,0.04319132598978426,0.06359035945006657,0.7471869646077482,18.004164300713047
p_l10_s10_b3_x500_y50_baseline,500000000,0.1,2025,51,0.37230835796159,0.06895249055992976,0.8723093103000181,9.30462973745736
p_l10_s10_b3_x500_y50_baseline,500000000,0.2,2023,50,0.13686976301832643,0.08407789000915364,0.9128594629174002,5.9784716326035126
p_l10_s10_b3_x500_y50_baseline,500000000,0.2,2024,52,-0.00043586335947320975,0.08677679419483379,0.887026820810954,8.088998954039377
p_l10_s10_b3_x500_y50_baseline,500000000,0.2,2025,51,0.40764034273272554,0.082701848272324,0.9598240231764553,3.1084526926223845
p_l20_s10_b3_x500_y50_baseline,100000000,0.05,2023,50,0.20008496905075912,0.05598438722024324,0.9416509521103257,3.8093027528783763
p_l20_s10_b3_x500_y50_baseline,100000000,0.05,2024,52,0.17417744883747122,0.05365064938881929,0.9151645982363319,5.959278657101601
p_l20_s10_b3_x500_y50_baseline,100000000,0.05,2025,51,0.28367252512378505,0.05344577585610887,0.9679468269059484,2.281971428779954
p_l20_s10_b3_x500_y50_baseline,100000000,0.1,2023,50,0.2139420275171633,0.06084844112066401,0.9865570243545174,0.8529955809302182
p_l20_s10_b3_x500_y50_baseline,100000000,0.1,2024,52,0.16253129917296416,0.058016242280885255,0.9561376893545688,3.143475717601061
p_l20_s10_b3_x500_y50_baseline,100000000,0.1,2025,51,0.28412109072591774,0.05421446890351525,0.9753765143194603,1.824050419176384
p_l20_s10_b3_x500_y50_baseline,100000000,0.2,2023,50,0.21519419806899598,0.061309029258068984,0.990333473046583,0.6033382894114547
p_l20_s10_b3_x500_y50_baseline,100000000,0.2,2024,52,0.15912743195780532,0.05860987352078981,0.9615225017803513,2.7859080478179328
p_l20_s10_b3_x500_y50_baseline,100000000,0.2,2025,51,0.2845306122362121,0.05427826431776868,0.9760367890058493,1.7814521117155158
p_l20_s10_b3_x500_y50_baseline,300000000,0.05,2023,50,0.12171949572141272,0.04569215068994982,0.7068520257865505,19.114022813827223
p_l20_s10_b3_x500_y50_baseline,300000000,0.05,2024,52,0.17637060311289487,0.04576103857960838,0.6947925692042136,20.27246084165709
p_l20_s10_b3_x500_y50_baseline,300000000,0.05,2025,51,0.22017779517575198,0.05353298820853236,0.8347991479336636,11.19691345929248
p_l20_s10_b3_x500_y50_baseline,300000000,0.1,2023,50,0.15984133049497307,0.06476332964283077,0.8750537596186604,8.252237889052779
p_l20_s10_b3_x500_y50_baseline,300000000,0.1,2024,52,0.15709860819674892,0.06271130832715195,0.854695673167388,9.948056718108914
p_l20_s10_b3_x500_y50_baseline,300000000,0.1,2025,51,0.2569882107240653,0.06564358829760986,0.9441206105375773,3.8535968761196187
p_l20_s10_b3_x500_y50_baseline,300000000,0.2,2023,50,0.1848757722396812,0.07854176716112002,0.9696981834751248,1.9548780367723384
p_l20_s10_b3_x500_y50_baseline,300000000,0.2,2024,52,0.14714676165601337,0.07466072499166791,0.9397140746265606,4.2859513433341565
p_l20_s10_b3_x500_y50_baseline,300000000,0.2,2025,51,0.26424670857189114,0.06966924549718989,0.9733100867413208,1.9496868644489376
p_l20_s10_b3_x500_y50_baseline,500000000,0.05,2023,50,0.09393305607985969,0.03655640511916615,0.5625187123649132,27.72310447963984
p_l20_s10_b3_x500_y50_baseline,500000000,0.05,2024,52,0.11603092111097157,0.03664146214862962,0.5471593557322609,29.379065397351546
