fold,train_start_year,train_end_year,test_start_year,scenario,description,long_prd,short_prd,channel_bins,extreme_value,top_n,composite_score,mean_annual_return,min_annual_return,mean_sharpe,mean_max_drawdown,worst_max_drawdown,mean_fill_ratio,mean_target_overlap,mean_cash_weight,annual_return_std,mean_cost,train_rank
2,2021,2023,2024,p_l10_s3_b3_x500_y50_baseline,"L=10, S=3, bins=3, X=500, Y=50, baseline",10,3,3,1,50,0.1874721932540269,0.28984514285150775,0.1641398048371654,1.1524104133219637,-0.19514098970714983,-0.20815196722289464,0.8578340826339896,0.8346513243858179,0.12623649466824088,0.3829888067705804,0.20752021946417626,18
3,2022,2024,2025,p_l20_s10_b3_x500_y50_baseline,"L=20, S=10, bins=3, X=500, Y=50, baseline",20,10,3,1,50,0.8324268688861195,0.18860257428876698,0.12144157470595829,0.4574893049620866,-0.27389884452793156,-0.29122704065468663,0.8512489651975201,0.8564205508411358,0.09679186986342288,0.05638518401758621,0.1758178752878132,1
3,2022,2024,2025,p_l20_s3_b3_x500_y50_baseline,"L=20, S=3, bins=3, X=500, Y=50, baseline",20,3,3,1,50,0.7039777610637981,0.15497746769498277,0.09290232223810357,0.38786769647529334,-0.24953594701305715,-0.2802555525282425,0.8539016252729748,0.8384121078466313,0.12124377692008349,0.05275188173948061,0.1998963782399772,2
3,2022,2024,2025,p_l20_s5_b3_x500_y50_baseline,"L=20, S=5, bins=3, X=500, Y=50, baseline",20,5,3,1,50,0.6277532672621423,0.1380123754276743,0.09127704977766204,0.3316273856863068,-0.2591304929764473,-0.2791115533263474,0.8470825954569087,0.8438597817951795,0.1039451230072949,0.03940514384114142,0.19146457858575322,3
3,2022,2024,2025,p_l10_s10_b2_x500_y50_baseline,"L=10, S=10, bins=2, X=500, Y=50, baseline",10,10,2,1,50,0.6150634070787138,0.15216540156675687,0.09410077655745797,0.36955631333473615,-0.29554813102595423,-0.3216621213564038,0.8541403098344834,0.8462863595512573,0.11045248420519009,0.10583784971828672,0.19130533025540983,4
3,2022,2024,2025,p_l10_s10_b3_x500_y50_baseline,"L=10, S=10, bins=3, X=500, Y=50, baseline",10,10,3,1,50,0.5983831092632743,0.1469094286025973,0.09946509369364587,0.3549422829614789,-0.2984817786951028,-0.332803406199215,0.8537014910495914,0.8474983875327172,0.10881748059711596,0.11861011829222946,0.18886240602722718,5
3,2022,2024,2025,p_l40_s3_b3_x500_y50_baseline,"L=40, S=3, bins=3, X=500, Y=50, baseline",40,3,3,1,50,0.5682051380677131,0.11174707797999253,0.09152490012621195,0.247150917737606,-0.3079331636347319,-0.3367634105129793,0.8553890226435542,0.8567971817395761,0.09793718600255859,0.04606570680408501,0.18258832840328237,6
3,2022,2024,2025,p_l20_s5_b2_x500_y50_baseline,"L=20, S=5, bins=2, X=500, Y=50, baseline",20,5,2,1,50,0.5343393184360209,0.12067285179209206,0.07247445971749666,0.2811645643018759,-0.27235594370330274,-0.29554110856863436,0.8498905729064412,0.8394009537603844,0.11088327141463479,0.04044872458272946,0.19899769512633625,7
3,2022,2024,2025,p_l20_s10_b2_x500_y50_baseline,"L=20, S=10, bins=2, X=500, Y=50, baseline",20,10,2,1,50,0.5296700173663249,0.13252913914269412,0.08443992269715639,0.2986652401341762,-0.3098669011809736,-0.3289507398492679,0.8523398598206503,0.8541554143972885,0.09984640641081459,0.1260830188007139,0.1801111719027227,8
3,2022,2024,2025,p_l40_s5_b2_x500_y50_baseline,"L=40, S=5, bins=2, X=500, Y=50, baseline",40,5,2,1,50,0.49759959153351213,0.09154296862873945,0.06350266431520057,0.1851579824193207,-0.30786232431300004,-0.33808131260577257,0.8600848707703741,0.8549724950062907,0.10231894336151239,0.0544662950175069,0.19092607111074703,9
3,2022,2024,2025,p_l40_s3_b2_x500_y50_baseline,"L=40, S=3, bins=2, X=500, Y=50, baseline",40,3,2,1,50,0.4437773043690406,0.08162915505898916,0.06388016961111376,0.1606861967398333,-0.32339128687597946,-0.3536684958047661,0.860435171470141,0.8521401381074316,0.10707545317943598,0.039674037818414186,0.19502369139853457,10
3,2022,2024,2025,p_l40_s5_b3_x500_y50_baseline,"L=40, S=5, bins=3, X=500, Y=50, baseline",40,5,3,1,50,0.43682614696554634,0.08902568174923171,0.06896778041922369,0.1768021671782831,-0.3099674560255364,-0.3377533603871816,0.8494672923311241,0.8576488066805646,0.09114277996585439,0.04826882386228036,0.17863328386760952,11
3,2022,2024,2025,p_l20_s3_b2_x500_y50_baseline,"L=20, S=3, bins=2, X=500, Y=50, baseline",20,3,2,1,50,0.4324103746770114,0.10574204774847822,0.04928795453828383,0.23687942979172164,-0.28074932159582755,-0.30927580628381846,0.8510265954449767,0.8354829182059643,0.11630662607521375,0.05438690834440708,0.20590965343239603,12
3,2022,2024,2025,p_l40_s10_b2_x500_y50_baseline,"L=40, S=10, bins=2, X=500, Y=50, baseline",40,10,2,1,50,0.4073287956174004,0.07071646478056616,0.05227206454331168,0.11764019416253665,-0.3160169762239027,-0.34756477172523803,0.8555332856849147,0.8633424299251564,0.09057541046537693,0.061915905990236414,0.17611808839909365,13
3,2022,2024,2025,p_l40_s10_b3_x500_y50_baseline,"L=40, S=10, bins=3, X=500, Y=50, baseline",40,10,3,1,50,0.40323543450216714,0.0749263734910495,0.04818310711146934,0.12823175385945848,-0.3088541983273672,-0.3381121453158663,0.8519196217804305,0.8684663217593287,0.08321674385845133,0.08787822529080427,0.16585542312196527,14
3,2022,2024,2025,p_l10_s5_b2_x500_y50_baseline,"L=10, S=5, bins=2, X=500, Y=50, baseline",10,5,2,1,50,0.2660732381104656,0.06240437751557601,0.011684726796409084,0.09550588045912868,-0.3079659396243511,-0.33167141086925767,0.8589052753658238,0.833026585385644,0.1300904458491122,0.03816345313696493,0.21026039284375686,15
3,2022,2024,2025,p_l10_s3_b2_x500_y50_baseline,"L=10, S=3, bins=2, X=500, Y=50, baseline",10,3,2,1,50,0.22701970995582021,0.07196709196911802,0.006741621681467969,0.12498474488240194,-0.3082829654502721,-0.34229488129512464,0.8594144452627268,0.828751986120428,0.13576165855311315,0.11358074695003921,0.2170075277234052,16
3,2022,2024,2025,p_l10_s5_b3_x500_y50_baseline,"L=10, S=5, bins=3, X=500, Y=50, baseline",10,5,3,1,50,0.18194551406538886,0.05597766531603749,0.005260442264197085,0.07383251463647682,-0.33044988389341295,-0.3583766348074433,0.85764896556633,0.8337248601429624,0.12860251358779795,0.05665506622647533,0.2091039626238786,17
3,2022,2024,2025,p_l10_s3_b3_x500_y50_baseline,"L=10, S=3, bins=3, X=500, Y=50, baseline",10,3,3,1,50,0.15653605354742472,0.04964778625260043,-0.013692370050422564,0.050628981748013724,-0.31683908530428756,-0.34583049844639313,0.8584536102392538,0.830376702654613,0.1332909810314996,0.05627078501174851,0.2141835941401697,18
