date,signal_date,next_date,return,num_stocks,turnover,selected_codes
2022-08-08,2022-08-05,2022-08-15,0.033981084625213674,100,0.68,"['300733.SZ', '600281.SH', '002730.SZ', '300553.SZ', '300871.SZ', '605008.SH', '688733.SH', '688103.SH', '603681.SH', '603822.SH', '300606.SZ', '301051.SZ', '301033.SZ', '300654.SZ', '300797.SZ', '000534.SZ', '603330.SH', '600455.SH', '300680.SZ', '300798.SZ', '300870.SZ', '603209.SH', '301096.SZ', '300964.SZ', '300811.SZ', '002877.SZ', '688215.SH', '300229.SZ', '603809.SH', '603010.SH', '000520.SZ', '300876.SZ', '300239.SZ', '603629.SH', '300909.SZ', '002360.SZ', '301185.SZ', '300425.SZ', '301122.SZ', '603256.SH', '605167.SH', '300176.SZ', '603633.SH', '600929.SH', '300748.SZ', '605255.SH', '603966.SH', '603327.SH', '300849.SZ', '688089.SH', '300796.SZ', '300838.SZ', '603687.SH', '603617.SH', '002931.SZ', '002167.SZ', '301101.SZ', '603289.SH', '688122.SH', '603879.SH', '605277.SH', '605007.SH', '603279.SH', '300779.SZ', '601208.SH', '300738.SZ', '300880.SZ', '003015.SZ', '603787.SH', '300445.SZ', '300692.SZ', '301188.SZ', '603089.SH', '603139.SH', '600207.SH', '300878.SZ', '301073.SZ', '001205.SZ', '603880.SH', '603305.SH', '002923.SZ', '300658.SZ', '300729.SZ', '301193.SZ', '002715.SZ', '300789.SZ', '300416.SZ', '300743.SZ', '603066.SH', '605077.SH', '002474.SZ', '300151.SZ', '603580.SH', '300611.SZ', '605020.SH', '603505.SH', '300855.SZ', '002868.SZ', '300107.SZ', '600080.SH']"
2022-08-15,2022-08-12,2022-08-22,0.024755152544411164,100,0.56,"['300040.SZ', '300692.SZ', '603787.SH', '603681.SH', '300733.SZ', '300654.SZ', '300425.SZ', '300743.SZ', '002167.SZ', '300511.SZ', '600281.SH', '600727.SH', '002134.SZ', '605007.SH', '603089.SH', '603010.SH', '002360.SZ', '301193.SZ', '603998.SH', '300680.SZ', '300838.SZ', '603809.SH', '300798.SZ', '300883.SZ', '603682.SH', '603289.SH', '300246.SZ', '600980.SH', '300107.SZ', '603331.SH', '002752.SZ', '002474.SZ', '603633.SH', '603168.SH', '001216.SZ', '301196.SZ', '300849.SZ', '300796.SZ', '603817.SH', '603790.SH', '301086.SZ', '603977.SH', '300640.SZ', '301185.SZ', '603880.SH', '603126.SH', '300583.SZ', '603656.SH', '300553.SZ', '301081.SZ', '002910.SZ', '002455.SZ', '600255.SH', '301128.SZ', '300644.SZ', '000534.SZ', '000790.SZ', '300637.SZ', '300729.SZ', '300738.SZ', '002973.SZ', '002438.SZ', '300797.SZ', '300515.SZ', '688350.SH', '300880.SZ', '603580.SH', '300272.SZ', '603811.SH', '300779.SZ', '300834.SZ', '300445.SZ', '301188.SZ', '002923.SZ', '300970.SZ', '600605.SH', '603585.SH', '300871.SZ', '603879.SH', '003015.SZ', '300713.SZ', '688616.SH', '603320.SH', '301100.SZ', '300971.SZ', '600513.SH', '300811.SZ', '600114.SH', '002899.SZ', '688329.SH', '000520.SZ', '300993.SZ', '300929.SZ', '603139.SH', '300964.SZ', '301189.SZ', '605058.SH', '603037.SH', '603222.SH', '601996.SH']"
2022-08-22,2022-08-19,2022-08-29,0.0024157208355738403,100,0.87,"['600727.SH', '600961.SH', '603998.SH', '600829.SH', '603331.SH', '300063.SZ', '600613.SH', '002734.SZ', '300100.SZ', '600319.SH', '000153.SZ', '000751.SZ', '600178.SH', '002588.SZ', '603977.SH', '603787.SH', '300272.SZ', '603929.SH', '603013.SH', '002615.SZ', '002295.SZ', '002637.SZ', '605166.SH', '603017.SH', '600858.SH', '000593.SZ', '002758.SZ', '600361.SH', '603897.SH', '601113.SH', '603967.SH', '603969.SH', '603101.SH', '002420.SZ', '600470.SH', '603600.SH', '300644.SZ', '600742.SH', '300172.SZ', '000404.SZ', '600113.SH', '002483.SZ', '600531.SH', '600691.SH', '002889.SZ', '603836.SH', '002489.SZ', '002722.SZ', '603585.SH', '600386.SH', '000852.SZ', '600235.SH', '600180.SH', '603813.SH', '600331.SH', '002641.SZ', '002574.SZ', '002416.SZ', '000759.SZ', '605287.SH', '002442.SZ', '603036.SH', '601168.SH', '002691.SZ', '603059.SH', '603611.SH', '601116.SH', '000521.SZ', '600768.SH', '603311.SH', '605007.SH', '603682.SH', '300956.SZ', '002290.SZ', '300226.SZ', '603318.SH', '300092.SZ', '600711.SH', '300071.SZ', '603089.SH', '300425.SZ', '300435.SZ', '000905.SZ', '002105.SZ', '603708.SH', '000409.SZ', '603558.SH', '603351.SH', '002931.SZ', '603303.SH', '300641.SZ', '000422.SZ', '603139.SH', '600351.SH', '002083.SZ', '002907.SZ', '603380.SH', '002790.SZ', '000417.SZ', '600869.SH']"
2022-08-29,2022-08-26,2022-09-05,-0.0006721474331967492,100,0.65,"['600613.SH', '603017.SH', '600858.SH', '000705.SZ', '000419.SZ', '603758.SH', '002357.SZ', '600356.SH', '603813.SH', '600829.SH', '600180.SH', '601857.SH', '603331.SH', '600780.SH', '002083.SZ', '002787.SZ', '002889.SZ', '601898.SH', '002790.SZ', '002788.SZ', '300732.SZ', '002743.SZ', '000404.SZ', '300621.SZ', '603320.SH', '002394.SZ', '601368.SH', '600479.SH', '002718.SZ', '603045.SH', '002758.SZ', '600969.SH', '600113.SH', '002039.SZ', '603966.SH', '002574.SZ', '603101.SH', '603898.SH', '603611.SH', '000153.SZ', '600351.SH', '600727.SH', '600361.SH', '300240.SZ', '603585.SH', '002696.SZ', '601518.SH', '601728.SH', '000517.SZ', '603790.SH', '603689.SH', '300100.SZ', '603080.SH', '000833.SZ', '600985.SH', '600287.SH', '600778.SH', '300692.SZ', '002489.SZ', '002066.SZ', '000521.SZ', '601107.SH', '601101.SH', '603998.SH', '603766.SH', '600941.SH', '600961.SH', '600795.SH', '600282.SH', '688360.SH', '600741.SH', '000726.SZ', '000719.SZ', '002420.SZ', '000417.SZ', '601116.SH', '601600.SH', '600606.SH', '600178.SH', '600971.SH', '603967.SH', '600693.SH', '600787.SH', '600720.SH', '002566.SZ', '002042.SZ', '603682.SH', '601339.SH', '603889.SH', '002588.SZ', '605166.SH', '603856.SH', '000883.SZ', '603968.SH', '002144.SZ', '600368.SH', '601985.SH', '600691.SH', '603648.SH', '600565.SH']"
2022-09-05,2022-09-02,2022-09-13,0.0047406025427338076,100,0.89,"['600235.SH', '603586.SH', '000619.SZ', '603356.SH', '002722.SZ', '002638.SZ', '002193.SZ', '600712.SH', '002094.SZ', '600302.SH', '000419.SZ', '002494.SZ', '002743.SZ', '600149.SH', '600287.SH', '300694.SZ', '300407.SZ', '600356.SH', '600192.SH', '000601.SZ', '600506.SH', '600658.SH', '300716.SZ', '603860.SH', '600082.SH', '600613.SH', '600243.SH', '002319.SZ', '300126.SZ', '600455.SH', '002682.SZ', '000548.SZ', '603929.SH', '601999.SH', '300013.SZ', '002856.SZ', '300675.SZ', '000017.SZ', '002133.SZ', '600805.SH', '002322.SZ', '002671.SZ', '600716.SH', '002277.SZ', '300139.SZ', '002652.SZ', '603918.SH', '603900.SH', '600249.SH', '000042.SZ', '300509.SZ', '300195.SZ', '603269.SH', '603903.SH', '300141.SZ', '000715.SZ', '600133.SH', '603021.SH', '300742.SZ', '002811.SZ', '300150.SZ', '000779.SZ', '000856.SZ', '002663.SZ', '600735.SH', '300426.SZ', '002574.SZ', '000908.SZ', '600476.SH', '600969.SH', '600215.SH', '300270.SZ', '603003.SH', '603388.SH', '301088.SZ', '600321.SH', '600854.SH', '002696.SZ', '000006.SZ', '601177.SH', '603006.SH', '000622.SZ', '000608.SZ', '002694.SZ', '000590.SZ', '600448.SH', '002394.SZ', '002278.SZ', '603767.SH', '300295.SZ', '600758.SH', '002066.SZ', '002144.SZ', '300279.SZ', '600960.SH', '000570.SZ', '000002.SZ', '000767.SZ', '002826.SZ', '002659.SZ']"
2022-09-13,2022-09-09,2022-09-19,-0.058074926546410444,100,0.91,"['000404.SZ', '000521.SZ', '002758.SZ', '600982.SH', '600575.SH', '600180.SH', '002251.SZ', '000926.SZ', '600858.SH', '300621.SZ', '600077.SH', '000498.SZ', '600565.SH', '601857.SH', '600067.SH', '600665.SH', '600969.SH', '600795.SH', '600668.SH', '000709.SZ', '000905.SZ', '600420.SH', '600022.SH', '600780.SH', '002588.SZ', '000898.SZ', '603003.SH', '600479.SH', '600606.SH', '600060.SH', '002133.SZ', '000921.SZ', '002432.SZ', '600741.SH', '600126.SH', '605287.SH', '000517.SZ', '000717.SZ', '600720.SH', '601898.SH', '600050.SH', '002419.SZ', '600787.SH', '600808.SH', '300240.SZ', '600693.SH', '000028.SZ', '601107.SH', '000543.SZ', '601618.SH', '600178.SH', '002608.SZ', '601992.SH', '600282.SH', '600854.SH', '600362.SH', '603758.SH', '000719.SZ', '002790.SZ', '601919.SH', '002743.SZ', '000932.SZ', '600019.SH', '600325.SH', '002039.SZ', '002277.SZ', '000419.SZ', '600623.SH', '601991.SH', '600269.SH', '000630.SZ', '600782.SH', '002483.SZ', '600612.SH', '600028.SH', '600997.SH', '601319.SH', '001872.SZ', '601101.SH', '002416.SZ', '000039.SZ', '000078.SZ', '000778.SZ', '002574.SZ', '002092.SZ', '600073.SH', '600985.SH', '600125.SH', '600508.SH', '600356.SH', '600691.SH', '601368.SH', '600336.SH', '600015.SH', '002083.SZ', '600939.SH', '600743.SH', '601789.SH', '605577.SH', '000507.SZ']"
2022-09-19,2022-09-16,2022-09-26,-0.023598613164417522,100,0.96,"['300774.SZ', '300980.SZ', '300824.SZ', '301023.SZ', '300485.SZ', '002638.SZ', '603758.SH', '000779.SZ', '300858.SZ', '301052.SZ', '300564.SZ', '603586.SH', '301186.SZ', '002365.SZ', '605577.SH', '301108.SZ', '301083.SZ', '300452.SZ', '301198.SZ', '600283.SH', '600854.SH', '000557.SZ', '002492.SZ', '001212.SZ', '600007.SH', '301211.SZ', '603767.SH', '002550.SZ', '300938.SZ', '600062.SH', '600557.SH', '000715.SZ', '300771.SZ', '603538.SH', '301289.SZ', '600693.SH', '301166.SZ', '301179.SZ', '605080.SH', '600865.SH', '301042.SZ', '002319.SZ', '601579.SH', '002882.SZ', '002818.SZ', '603856.SH', '000017.SZ', '003025.SZ', '301182.SZ', '300406.SZ', '300649.SZ', '002435.SZ', '301085.SZ', '300396.SZ', '002062.SZ', '603357.SH', '600053.SH', '605566.SH', '300947.SZ', '002956.SZ', '300013.SZ', '605580.SH', '600215.SH', '002666.SZ', '301088.SZ', '002235.SZ', '002412.SZ', '300989.SZ', '605056.SH', '300922.SZ', '300945.SZ', '002038.SZ', '002883.SZ', '002144.SZ', '002216.SZ', '301010.SZ', '002811.SZ', '605098.SH', '002507.SZ', '603590.SH', '603696.SH', '600371.SH', '605336.SH', '603535.SH', '002817.SZ', '603992.SH', '000999.SZ', '605183.SH', '000677.SZ', '000622.SZ', '001965.SZ', '301199.SZ', '002940.SZ', '000975.SZ', '002991.SZ', '002357.SZ', '603778.SH', '600243.SH', '002873.SZ', '002519.SZ']"
2022-09-26,2022-09-23,2022-10-10,-0.012156598052185292,100,0.83,"['002365.SZ', '001289.SZ', '601088.SH', '601225.SH', '301108.SZ', '601066.SH', '002940.SZ', '601995.SH', '002718.SZ', '601985.SH', '601628.SH', '002142.SZ', '605259.SH', '600600.SH', '000568.SZ', '000999.SZ', '002945.SZ', '000663.SZ', '002304.SZ', '600519.SH', '600436.SH', '003816.SZ', '000792.SZ', '002144.SZ', '300760.SZ', '600438.SH', '600999.SH', '600900.SH', '601288.SH', '600089.SH', '600030.SH', '601899.SH', '000915.SZ', '601688.SH', '301186.SZ', '600887.SH', '600854.SH', '300411.SZ', '002357.SZ', '600941.SH', '002150.SZ', '601658.SH', '601939.SH', '600085.SH', '601919.SH', '000596.SZ', '600883.SH', '601328.SH', '000565.SZ', '601398.SH', '601318.SH', '600036.SH', '000001.SZ', '600560.SH', '601881.SH', '301083.SZ', '000768.SZ', '300172.SZ', '300396.SZ', '603299.SH', '601696.SH', '600919.SH', '002603.SZ', '000963.SZ', '600598.SH', '300787.SZ', '600886.SH', '600809.SH', '600720.SH', '002445.SZ', '000858.SZ', '000625.SZ', '002763.SZ', '600566.SH', '000601.SZ', '601728.SH', '002843.SZ', '600018.SH', '600406.SH', '000993.SZ', '603040.SH', '600000.SH', '600938.SH', '000728.SZ', '600016.SH', '002519.SZ', '002049.SZ', '002728.SZ', '002632.SZ', '301042.SZ', '601898.SH', '301052.SZ', '600283.SH', '601888.SH', '000733.SZ', '605080.SH', '600865.SH', '002432.SZ', '000333.SZ', '600371.SH']"
2022-10-10,2022-09-30,2022-10-17,0.04366672880782192,100,0.74,"['603856.SH', '002365.SZ', '002357.SZ', '002718.SZ', '603165.SH', '600858.SH', '002763.SZ', '600720.SH', '603357.SH', '600356.SH', '000419.SZ', '600865.SH', '603101.SH', '301108.SZ', '300947.SZ', '603585.SH', '600479.SH', '600785.SH', '600694.SH', '600035.SH', '002083.SZ', '000517.SZ', '000529.SZ', '601518.SH', '000719.SZ', '601898.SH', '600368.SH', '605287.SH', '603506.SH', '002722.SZ', '603214.SH', '002144.SZ', '605189.SH', '600425.SH', '603600.SH', '600780.SH', '002940.SZ', '600919.SH', '603661.SH', '600033.SH', '601339.SH', '002956.SZ', '603066.SH', '601319.SH', '002098.SZ', '600757.SH', '601225.SH', '300172.SZ', '002887.SZ', '601088.SH', '603648.SH', '600508.SH', '002942.SZ', '000726.SZ', '601288.SH', '002040.SZ', '601658.SH', '601318.SH', '601398.SH', '601113.SH', '600650.SH', '000731.SZ', '600790.SH', '600854.SH', '601857.SH', '601939.SH', '601328.SH', '600016.SH', '600449.SH', '601811.SH', '603586.SH', '601699.SH', '601601.SH', '002116.SZ', '600015.SH', '002787.SZ', '002398.SZ', '600857.SH', '300564.SZ', '600000.SH', '002696.SZ', '601919.SH', '603898.SH', '600985.SH', '600731.SH', '600883.SH', '002749.SZ', '601038.SH', '603968.SH', '600229.SH', '603706.SH', '603323.SH', '603017.SH', '601916.SH', '601881.SH', '601998.SH', '601229.SH', '002109.SZ', '600269.SH', '300771.SZ']"
2022-10-17,2022-10-14,2022-10-24,-0.015578143105270408,100,0.94,"['000782.SZ', '002676.SZ', '002949.SZ', '300411.SZ', '002893.SZ', '002510.SZ', '603988.SH', '603928.SH', '603779.SH', '300380.SZ', '002225.SZ', '300694.SZ', '002451.SZ', '600883.SH', '300857.SZ', '300615.SZ', '688379.SH', '301016.SZ', '301167.SZ', '603551.SH', '300564.SZ', '000576.SZ', '002519.SZ', '603150.SH', '605566.SH', '603637.SH', '002687.SZ', '600083.SH', '002632.SZ', '603578.SH', '000565.SZ', '600857.SH', '002827.SZ', '603336.SH', '600262.SH', '300247.SZ', '002247.SZ', '600455.SH', '000700.SZ', '300231.SZ', '300265.SZ', '002095.SZ', '688360.SH', '300865.SZ', '600099.SH', '000159.SZ', '300105.SZ', '600714.SH', '300645.SZ', '300778.SZ', '601599.SH', '688367.SH', '300697.SZ', '300847.SZ', '600629.SH', '001210.SZ', '300625.SZ', '605218.SH', '603933.SH', '002361.SZ', '603159.SH', '300927.SZ', '603016.SH', '300321.SZ', '002767.SZ', '000070.SZ', '300635.SZ', '603618.SH', '600423.SH', '600193.SH', '600463.SH', '603040.SH', '600119.SH', '300933.SZ', '000010.SZ', '603066.SH', '600834.SH', '002577.SZ', '300243.SZ', '301037.SZ', '300826.SZ', '300555.SZ', '300153.SZ', '002988.SZ', '600833.SH', '300980.SZ', '300440.SZ', '600616.SH', '600794.SH', '003025.SZ', '601718.SH', '300504.SZ', '002931.SZ', '688590.SH', '600173.SH', '002749.SZ', '002849.SZ', '002215.SZ', '002802.SZ', '603506.SH']"
2022-10-24,2022-10-21,2022-10-31,0.013356083760977291,100,0.89,"['002510.SZ', '300615.SZ', '300177.SZ', '300802.SZ', '300793.SZ', '300484.SZ', '300131.SZ', '300019.SZ', '603158.SH', '300607.SZ', '002351.SZ', '300632.SZ', '300411.SZ', '605378.SH', '301138.SZ', '002927.SZ', '301139.SZ', '002063.SZ', '600850.SH', '300504.SZ', '002977.SZ', '300112.SZ', '300231.SZ', '688558.SH', '300376.SZ', '603212.SH', '300514.SZ', '300882.SZ', '300828.SZ', '002009.SZ', '002184.SZ', '300448.SZ', '300531.SZ', '600877.SH', '300304.SZ', '300378.SZ', '002323.SZ', '600797.SH', '002632.SZ', '300831.SZ', '002368.SZ', '300720.SZ', '300516.SZ', '300962.SZ', '300099.SZ', '002361.SZ', '002649.SZ', '301180.SZ', '603516.SH', '603416.SH', '300410.SZ', '600105.SH', '300706.SZ', '002975.SZ', '605056.SH', '300263.SZ', '002026.SZ', '600817.SH', '002108.SZ', '300582.SZ', '300540.SZ', '300885.SZ', '300667.SZ', '300400.SZ', '000070.SZ', '002990.SZ', '688611.SH', '300843.SZ', '300465.SZ', '300423.SZ', '300590.SZ', '002401.SZ', '300825.SZ', '300915.SZ', '002681.SZ', '603578.SH', '600131.SH', '300288.SZ', '688287.SH', '688191.SH', '300141.SZ', '002919.SZ', '688313.SH', '300283.SZ', '300036.SZ', '300477.SZ', '300227.SZ', '300549.SZ', '300447.SZ', '300153.SZ', '300405.SZ', '300095.SZ', '600363.SH', '300852.SZ', '002915.SZ', '301213.SZ', '002655.SZ', '300634.SZ', '603988.SH', '300873.SZ']"
2022-10-31,2022-10-28,2022-11-07,0.049263853111582365,100,0.79,"['300110.SZ', '600850.SH', '002766.SZ', '300802.SZ', '300579.SZ', '000555.SZ', '002649.SZ', '002401.SZ', '600783.SH', '002990.SZ', '688306.SH', '600797.SH', '600990.SH', '600590.SH', '002376.SZ', '605056.SH', '002510.SZ', '002467.SZ', '603358.SH', '002785.SZ', '300085.SZ', '688119.SH', '603983.SH', '002315.SZ', '002552.SZ', '300465.SZ', '002919.SZ', '000158.SZ', '603081.SH', '002501.SZ', '600084.SH', '000811.SZ', '300711.SZ', '600728.SH', '002130.SZ', '300447.SZ', '301211.SZ', '300036.SZ', '300419.SZ', '300141.SZ', '600446.SH', '300386.SZ', '301179.SZ', '000700.SZ', '688332.SH', '000816.SZ', '300302.SZ', '603730.SH', '300448.SZ', '601126.SH', '600771.SH', '603528.SH', '603466.SH', '002323.SZ', '600776.SH', '603698.SH', '300287.SZ', '600343.SH', '000066.SZ', '002678.SZ', '688151.SH', '002755.SZ', '300376.SZ', '301206.SZ', '002243.SZ', '300645.SZ', '600135.SH', '300007.SZ', '603359.SH', '600363.SH', '300518.SZ', '000010.SZ', '688030.SH', '300418.SZ', '300379.SZ', '301127.SZ', '002368.SZ', '002063.SZ', '002308.SZ', '600151.SH', '002227.SZ', '000518.SZ', '600822.SH', '002792.SZ', '688611.SH', '000931.SZ', '600718.SH', '600225.SH', '600645.SH', '600624.SH', '603533.SH', '600105.SH', '600329.SH', '000423.SZ', '002095.SZ', '603133.SH', '601222.SH', '300506.SZ', '000680.SZ', '002041.SZ']"
2022-11-07,2022-11-04,2022-11-14,-0.03013811771430471,100,0.94,"['688306.SH', '688119.SH', '688416.SH', '688529.SH', '301190.SZ', '688231.SH', '688371.SH', '301115.SZ', '603070.SH', '688205.SH', '688370.SH', '301082.SZ', '603176.SH', '301179.SZ', '688689.SH', '688049.SH', '688160.SH', '301128.SZ', '688392.SH', '300907.SZ', '301119.SZ', '688162.SH', '688182.SH', '688510.SH', '688170.SH', '301197.SZ', '300903.SZ', '688153.SH', '301136.SZ', '301112.SZ', '301098.SZ', '688230.SH', '688332.SH', '688151.SH', '301239.SZ', '688102.SH', '688212.SH', '301097.SZ', '688190.SH', '001319.SZ', '688330.SH', '688661.SH', '688219.SH', '603530.SH', '688401.SH', '688255.SH', '301133.SZ', '300933.SZ', '300884.SZ', '688353.SH', '600935.SH', '300908.SZ', '002356.SZ', '301349.SZ', '688400.SH', '301180.SZ', '000777.SZ', '688251.SH', '300793.SZ', '688322.SH', '301138.SZ', '600237.SH', '301266.SZ', '301169.SZ', '002276.SZ', '002452.SZ', '002323.SZ', '301188.SZ', '688045.SH', '002026.SZ', '600580.SH', '300943.SZ', '688207.SH', '301333.SZ', '688107.SH', '002536.SZ', '688132.SH', '301102.SZ', '688195.SH', '301135.SZ', '300799.SZ', '688247.SH', '002488.SZ', '001283.SZ', '688192.SH', '688052.SH', '688331.SH', '301162.SZ', '600456.SH', '688191.SH', '002418.SZ', '605208.SH', '300945.SZ', '688633.SH', '300909.SZ', '688135.SH', '001266.SZ', '688455.SH', '688279.SH', '688115.SH']"
2022-11-14,2022-11-11,2022-11-21,0.015562515077223709,100,1.0,"['600630.SH', '000416.SZ', '000622.SZ', '000695.SZ', '002496.SZ', '000554.SZ', '000715.SZ', '600463.SH', '000782.SZ', '000668.SZ', '000677.SZ', '300600.SZ', '603333.SH', '002403.SZ', '600127.SH', '600355.SH', '002638.SZ', '603918.SH', '603949.SH', '002816.SZ', '000020.SZ', '603316.SH', '002830.SZ', '603779.SH', '300240.SZ', '002094.SZ', '002457.SZ', '601579.SH', '603991.SH', '603922.SH', '300736.SZ', '000505.SZ', '002561.SZ', '600119.SH', '300189.SZ', '002348.SZ', '002796.SZ', '002778.SZ', '002084.SZ', '601086.SH', '603196.SH', '600082.SH', '600448.SH', '600712.SH', '002596.SZ', '600137.SH', '300469.SZ', '002333.SZ', '300719.SZ', '002347.SZ', '603843.SH', '000929.SZ', '603679.SH', '600148.SH', '603559.SH', '002811.SZ', '603022.SH', '600647.SH', '002289.SZ', '600693.SH', '600250.SH', '301024.SZ', '003001.SZ', '301110.SZ', '603214.SH', '000757.SZ', '002882.SZ', '000779.SZ', '002231.SZ', '603332.SH', '000007.SZ', '300270.SZ', '603955.SH', '603177.SH', '603778.SH', '600653.SH', '002795.SZ', '002229.SZ', '300635.SZ', '000407.SZ', '002822.SZ', '600200.SH', '301228.SZ', '688229.SH', '002542.SZ', '600235.SH', '300588.SZ', '002278.SZ', '002760.SZ', '002397.SZ', '002898.SZ', '002820.SZ', '000705.SZ', '300175.SZ', '600159.SH', '603353.SH', '301038.SZ', '000558.SZ', '000985.SZ', '002622.SZ']"
2022-11-21,2022-11-18,2022-11-28,-0.015664024961851267,100,0.87,"['002322.SZ', '600327.SH', '603022.SH', '600738.SH', '603706.SH', '603629.SH', '600681.SH', '600865.SH', '600530.SH', '603987.SH', '600834.SH', '603991.SH', '002376.SZ', '601515.SH', '603648.SH', '600053.SH', '603239.SH', '600805.SH', '300231.SZ', '600113.SH', '603016.SH', '601177.SH', '000813.SZ', '603922.SH', '603819.SH', '300004.SZ', '600620.SH', '600345.SH', '002457.SZ', '688265.SH', '000677.SZ', '002949.SZ', '002766.SZ', '601518.SH', '600725.SH', '600815.SH', '600838.SH', '600545.SH', '300901.SZ', '300016.SZ', '600724.SH', '600228.SH', '300571.SZ', '002882.SZ', '601579.SH', '300447.SZ', '600495.SH', '002735.SZ', '603018.SH', '600135.SH', '603590.SH', '603578.SH', '300788.SZ', '300862.SZ', '600301.SH', '002893.SZ', '600824.SH', '600052.SH', '600647.SH', '601002.SH', '002333.SZ', '600624.SH', '300512.SZ', '002687.SZ', '002328.SZ', '603823.SH', '603258.SH', '603058.SH', '300711.SZ', '600693.SH', '300695.SZ', '600119.SH', '603040.SH', '002401.SZ', '600288.SH', '300172.SZ', '603500.SH', '603839.SH', '603798.SH', '300504.SZ', '002495.SZ', '603788.SH', '300557.SZ', '600463.SH', '000668.SZ', '300213.SZ', '603726.SH', '603080.SH', '300050.SZ', '000631.SZ', '600007.SH', '002016.SZ', '002519.SZ', '600084.SH', '002890.SZ', '002476.SZ', '688360.SH', '300509.SZ', '601116.SH', '002224.SZ']"
2022-11-28,2022-11-25,2022-12-05,0.04743619836971662,100,0.85,"['601086.SH', '603726.SH', '000715.SZ', '002448.SZ', '002763.SZ', '600356.SH', '603661.SH', '600794.SH', '002760.SZ', '600785.SH', '603706.SH', '000407.SZ', '600693.SH', '002098.SZ', '603353.SH', '002956.SZ', '603856.SH', '603839.SH', '000601.SZ', '300673.SZ', '603066.SH', '600448.SH', '688210.SH', '002910.SZ', '000419.SZ', '603101.SH', '002889.SZ', '300172.SZ', '000019.SZ', '603768.SH', '002345.SZ', '600805.SH', '002479.SZ', '601188.SH', '002887.SZ', '603900.SH', '688370.SH', '600865.SH', '000417.SZ', '000520.SZ', '600814.SH', '300732.SZ', '603238.SH', '603779.SH', '300240.SZ', '002406.SZ', '002722.SZ', '600545.SH', '002277.SZ', '002949.SZ', '600694.SH', '603116.SH', '002357.SZ', '603167.SH', '603165.SH', '603687.SH', '000912.SZ', '300625.SZ', '600689.SH', '002492.SZ', '002696.SZ', '603365.SH', '002627.SZ', '300695.SZ', '002676.SZ', '605138.SH', '002661.SZ', '603922.SH', '002144.SZ', '002303.SZ', '600232.SH', '002035.SZ', '603320.SH', '603677.SH', '603889.SH', '002921.SZ', '603079.SH', '300016.SZ', '600512.SH', '601113.SH', '603797.SH', '600987.SH', '002457.SZ', '300200.SZ', '600858.SH', '002404.SZ', '000677.SZ', '300635.SZ', '002697.SZ', '002228.SZ', '002443.SZ', '001288.SZ', '002267.SZ', '300289.SZ', '001218.SZ', '002040.SZ', '002574.SZ', '603012.SH', '600828.SH', '002328.SZ']"
2022-12-05,2022-12-02,2022-12-12,-0.014699886632923933,100,0.75,"['603214.SH', '600693.SH', '600448.SH', '603900.SH', '603385.SH', '000757.SZ', '300240.SZ', '300022.SZ', '600805.SH', '600235.SH', '002722.SZ', '000668.SZ', '603843.SH', '002094.SZ', '000570.SZ', '002778.SZ', '600512.SH', '603839.SH', '603333.SH', '600858.SH', '002042.SZ', '002295.SZ', '002628.SZ', '600178.SH', '000407.SZ', '600697.SH', '002084.SZ', '002448.SZ', '000637.SZ', '603518.SH', '002406.SZ', '000782.SZ', '603101.SH', '002471.SZ', '000417.SZ', '600133.SH', '000042.SZ', '002403.SZ', '600727.SH', '600067.SH', '603887.SH', '600243.SH', '603017.SH', '300063.SZ', '600148.SH', '000419.SZ', '002087.SZ', '600653.SH', '000605.SZ', '601366.SH', '603316.SH', '002830.SZ', '600356.SH', '603332.SH', '600758.SH', '603818.SH', '002811.SZ', '601789.SH', '002040.SZ', '600619.SH', '300195.SZ', '002682.SZ', '600960.SH', '600822.SH', '002228.SZ', '600408.SH', '600694.SH', '301032.SZ', '600469.SH', '000761.SZ', '601086.SH', '000639.SZ', '002419.SZ', '300478.SZ', '300746.SZ', '605287.SH', '000905.SZ', '603080.SH', '603161.SH', '603278.SH', '600327.SH', '002842.SZ', '000910.SZ', '603353.SH', '600630.SH', '002574.SZ', '603116.SH', '002319.SZ', '601518.SH', '002328.SZ', '300375.SZ', '000715.SZ', '601015.SH', '300694.SZ', '600593.SH', '603042.SH', '300268.SZ', '000507.SZ', '000002.SZ', '000959.SZ']"
