scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l10_s10_b2_e1_n100_tc50_buf4,300000000,0.2,2025,51,0.5291657458898105,0.06877728979456978,0.8935198177056848,5.699647987873246
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.05,2020,46,0.17679611902925751,0.052626662619583334,0.7319955155121852,13.74857192464488
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.05,2021,52,0.2900268292751129,0.05593766196913256,0.7127832589981378,16.426358769776463
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.05,2022,50,0.1329517854240274,0.05544282685484855,0.6875698741445845,17.29356036839948
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.05,2023,50,-0.013950315219791731,0.05171632286213479,0.6267947294300591,21.161417060924755
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.05,2024,52,0.018232715099426144,0.05652184544964511,0.6781105989114783,19.02918665972129
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.05,2025,51,0.4716647962935636,0.060582861998952214,0.7470847666919543,14.754311166742392
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.1,2020,46,0.19863336719810243,0.06406826301098655,0.8610508584181874,6.86625441509241
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.1,2021,52,0.3376998531713733,0.06947708163178198,0.8368464803174562,9.139147196209294
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.1,2022,50,0.1493569259122809,0.07104649290262421,0.8475985379297044,8.099028126641793
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.1,2023,50,-0.02268260003424405,0.06928581045462232,0.8071048851404514,10.363555706333937
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.1,2024,52,0.015526227959914651,0.07096833340707319,0.8168207961229991,10.553039455215227
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.1,2025,51,0.5132972825314479,0.07052974433745025,0.8520990744032167,8.16676870519713
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.2,2020,46,0.18999633625284273,0.07149677729392674,0.9430340108112617,2.7018276113717565
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.2,2021,52,0.352403046979473,0.08013024441519571,0.9223850410723992,4.240604502565203
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.2,2022,50,0.13549136735970646,0.08186836366032295,0.9467976538515803,2.739612126262953
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.2,2023,50,-0.025495542010084082,0.08369312327957576,0.9432628664958361,2.9000456646412047
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.2,2024,52,0.006112835084918666,0.08097644635594965,0.8983800243477359,5.657320594339064
p_l10_s10_b2_e1_n100_tc50_buf4,500000000,0.2,2025,51,0.51829561531722,0.07424520999605268,0.8878288149375013,6.02918922535621
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.05,2020,46,0.21513356960012975,0.056934322978242004,0.965603112768407,1.6080039134413198
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.05,2021,52,0.3923759008018919,0.06425444890305748,0.9499842534720268,2.6822332013610666
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.05,2022,50,0.12107188612565767,0.06348165281925876,0.965651414309566,1.7523572688989943
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.05,2023,50,0.008648818472469122,0.06452814283175166,0.9719288860679015,1.4105156707541877
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.05,2024,52,0.040489316114146634,0.06373387274525259,0.9212731982193104,4.313375464468724
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.05,2025,51,0.5484072752649978,0.059121223352134745,0.8985717992398137,5.417761361357671
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.1,2020,46,0.2165863337661451,0.05766886015428809,0.9766097437709824,1.1002646411961516
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.1,2021,52,0.3897749404289741,0.06622083058504433,0.9745099001729115,1.3504057034929546
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.1,2022,50,0.1194979761731092,0.06437946913245308,0.9762950635154024,1.2041880575284076
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.1,2023,50,0.010505651866785204,0.06548848815502625,0.9853259856578137,0.7310660707801048
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.1,2024,52,0.03678217773293646,0.0648359014711399,0.9352637298555064,3.500427204750948
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.1,2025,51,0.5484548719808828,0.05917557190307027,0.8994456647381861,5.366274846109537
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.2,2020,46,0.22056801007169247,0.057759626530558376,0.9773827920480985,1.063913378945982
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.2,2021,52,0.38887919676008553,0.06651594838275168,0.9776424289755601,1.1844331367367942
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.2,2022,50,0.11946633995661782,0.06443986031642278,0.9768722124676112,1.174019343289216
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.2,2023,50,0.010656188880584505,0.06552996126667944,0.9856512731542368,0.7147155579746008
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.2,2024,52,0.03616288108904864,0.06508242347927648,0.9381347787357662,3.3357255447056975
p_l10_s10_b2_e1_n120_tc50_buf4,100000000,0.2,2025,51,0.5484726148659738,0.059177837018952836,0.8994985478304087,5.363334988038375
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.05,2020,46,0.2071327865111794,0.05768505145506623,0.8618137238978467,6.828450701454934
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.05,2021,52,0.3496493987514502,0.062176502215532566,0.8325038785333155,9.402227035250988
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.05,2022,50,0.1303694375866864,0.0632184410415371,0.8449578116516794,8.250812360785567
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.05,2023,50,0.00031285682829151895,0.061276886591763294,0.8017547592716632,10.660324346067645
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.05,2024,52,0.0410544680630931,0.06350563513674251,0.8161509566978797,10.6372960544928
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.05,2025,51,0.5257762415242502,0.06375263934848587,0.8550262352982329,7.997241272476257
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.1,2020,46,0.2065725119590085,0.06369276712126613,0.9443790710714337,2.627204640266166
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.1,2021,52,0.3743561638363415,0.07073524334832669,0.9170650515844786,4.532113838883692
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.1,2022,50,0.11483666062082865,0.0714806744549445,0.9411015120577102,3.0297080403419847
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.1,2023,50,-0.0020497938384052006,0.07248893777083804,0.9355504051829254,3.2848980275693354
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.1,2024,52,0.0332309586256887,0.07147055839251035,0.8978513093110929,5.698417554653597
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.1,2025,51,0.534329664521545,0.06673601240523373,0.8934611109288549,5.711002585929964
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.2,2020,46,0.20449436523784126,0.0660495487804028,0.9727020339914191,1.2791572891044192
p_l10_s10_b2_e1_n120_tc50_buf4,300000000,0.2,2021,52,0.37733368553789925,0.07594290939389188,0.9645122044328869,1.888800531407916
