scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l20_s5_b2_e1_n120_tc50_buf4,500000000,0.2,2024,52,0.02360583562526175,0.07915916994647712,0.9203817169720657,4.312785797840133
p_l20_s5_b2_e1_n120_tc50_buf4,500000000,0.2,2025,51,0.6750026103931324,0.0746576171635877,0.9179933379341786,4.363021144335267
p_l40_s3_b3_e1_n120_tc50_buf4,100000000,0.05,2023,50,0.14680108037312034,0.066268253756408,0.9721140150524561,1.4219388210272192
p_l40_s3_b3_e1_n120_tc50_buf4,100000000,0.05,2024,52,0.10758960571008136,0.06388470370328042,0.9404174734737407,3.2536102797520936
p_l40_s3_b3_e1_n120_tc50_buf4,100000000,0.05,2025,51,0.7197739095419482,0.06179797588532307,0.9577360447873436,2.2018839859972106
p_l40_s3_b3_e1_n120_tc50_buf4,100000000,0.1,2023,50,0.15017575296236996,0.0678427924085169,0.9917733473691099,0.4155686000501728
p_l40_s3_b3_e1_n120_tc50_buf4,100000000,0.1,2024,52,0.10749354862449634,0.06529939305488985,0.9583324744076079,2.284382618336368
p_l40_s3_b3_e1_n120_tc50_buf4,100000000,0.1,2025,51,0.6848310715926587,0.06190077904641568,0.9596708444545992,2.096233291416021
p_l40_s3_b3_e1_n120_tc50_buf4,100000000,0.2,2023,50,0.1503733940456624,0.06791018605506911,0.9926594426780118,0.37073128229266705
p_l40_s3_b3_e1_n120_tc50_buf4,100000000,0.2,2024,52,0.10143911737563327,0.06560756883380942,0.9617447629302706,2.1036650873436336
p_l40_s3_b3_e1_n120_tc50_buf4,100000000,0.2,2025,51,0.6708530701683071,0.06190074751252628,0.9598044243871977,2.0887822778421494
p_l40_s3_b3_e1_n120_tc50_buf4,300000000,0.05,2023,50,0.10770681032878393,0.06184056786793822,0.788608968858916,11.467443456919039
p_l40_s3_b3_e1_n120_tc50_buf4,300000000,0.05,2024,52,0.10378027082806573,0.06327215224732081,0.8279700889642035,9.770377039577001
p_l40_s3_b3_e1_n120_tc50_buf4,300000000,0.05,2025,51,0.7204577061180089,0.06518226384262936,0.8945450466260976,5.642903218978769
p_l40_s3_b3_e1_n120_tc50_buf4,300000000,0.1,2023,50,0.12757428518170633,0.07447533334248203,0.929565367450671,3.656997424672637
p_l40_s3_b3_e1_n120_tc50_buf4,300000000,0.1,2024,52,0.09621100110377423,0.0713513642538976,0.9139816121878567,4.745897265003391
p_l40_s3_b3_e1_n120_tc50_buf4,300000000,0.1,2025,51,0.7222363581648681,0.06996684620552276,0.9502092491222827,2.6026059802271204
p_l40_s3_b3_e1_n120_tc50_buf4,300000000,0.2,2023,50,0.13496618714715836,0.08009649255361972,0.9859334852060164,0.7127101075697467
p_l40_s3_b3_e1_n120_tc50_buf4,300000000,0.2,2024,52,0.09707168074181749,0.07523809269593158,0.951138421010459,2.668678005242189
p_l40_s3_b3_e1_n120_tc50_buf4,300000000,0.2,2025,51,0.6862849638066395,0.07082239908380747,0.9590763769359792,2.128936857407492
p_l40_s3_b3_e1_n120_tc50_buf4,500000000,0.05,2023,50,0.0723604017051045,0.05368562026224271,0.6484898532541756,19.682678472043495
p_l40_s3_b3_e1_n120_tc50_buf4,500000000,0.05,2024,52,0.07645243805929769,0.05863598322091627,0.7288177037422512,15.732899806037825
p_l40_s3_b3_e1_n120_tc50_buf4,500000000,0.05,2025,51,0.675302060470758,0.062284550105776486,0.8063653763152475,10.729598919268392
p_l40_s3_b3_e1_n120_tc50_buf4,500000000,0.1,2023,50,0.10828789739006472,0.07192596171384835,0.8330896270415713,8.93853691354149
p_l40_s3_b3_e1_n120_tc50_buf4,500000000,0.1,2024,52,0.09582589832266808,0.07140599856801588,0.8561115243366568,8.10340578582194
p_l40_s3_b3_e1_n120_tc50_buf4,500000000,0.1,2025,51,0.7195535118788421,0.07248587864211269,0.9163716286011291,4.437679822272562
p_l40_s3_b3_e1_n120_tc50_buf4,500000000,0.2,2023,50,0.12072093049606458,0.0847009786119793,0.9523411060349932,2.452018964442021
p_l40_s3_b3_e1_n120_tc50_buf4,500000000,0.2,2024,52,0.08893198647305334,0.0795559385811444,0.9279989872743797,3.9475734661892288
p_l40_s3_b3_e1_n120_tc50_buf4,500000000,0.2,2025,51,0.7050805883262865,0.07650530412347567,0.9549340105828691,2.3517322369461002
walk_forward_selected,100000000,0.05,2023,50,0.04610064631506061,0.06543079331065574,0.974482265292438,1.30107292256852
walk_forward_selected,100000000,0.05,2024,52,0.02930164148483172,0.0640172112962791,0.9219088798789942,4.255780881980793
walk_forward_selected,100000000,0.05,2025,51,0.7379890434436169,0.06021811425459767,0.9059656823260804,5.028923920571897
walk_forward_selected,100000000,0.1,2023,50,0.047839218560365326,0.06666210647735592,0.9914158683777141,0.4335824640558442
walk_forward_selected,100000000,0.1,2024,52,0.026278874099441518,0.06608352957484664,0.9443782158773918,2.9798449773572004
walk_forward_selected,100000000,0.1,2025,51,0.7039193621150419,0.06025315005251069,0.9065732386761997,4.988677121009207
walk_forward_selected,100000000,0.2,2023,50,0.04779873255859601,0.06672626682975774,0.9924230928977426,0.3824244432849504
walk_forward_selected,100000000,0.2,2024,52,0.024762078671509702,0.06656616599152218,0.9494329805083243,2.700761571383782
walk_forward_selected,100000000,0.2,2025,51,0.6894280093232206,0.060234026391916815,0.9062756301332391,5.004302985754933
walk_forward_selected,300000000,0.05,2023,50,0.024814075627938026,0.06198066771281555,0.8076157018561867,10.408028063532592
walk_forward_selected,300000000,0.05,2024,52,0.007453450754622892,0.06169668176842256,0.7882952891703021,12.284834053571995
walk_forward_selected,300000000,0.05,2025,51,0.7460783665604733,0.06494577333260727,0.8565567805400189,7.931386910888577
walk_forward_selected,300000000,0.1,2023,50,0.03181907455409405,0.07335848834422569,0.9358602005742636,3.324335801958429
walk_forward_selected,300000000,0.1,2024,52,0.017145037488167647,0.07121866084644542,0.8887235115126564,6.189439991349144
walk_forward_selected,300000000,0.1,2025,51,0.7396374106823833,0.06825878096767593,0.9009389517877673,5.323450746683809
walk_forward_selected,300000000,0.2,2023,50,0.03488295923877516,0.07822042760924987,0.9858047449377496,0.7196500502724853
walk_forward_selected,300000000,0.2,2024,52,0.016680537736918355,0.07652518601046868,0.9351577585651049,3.497550901532684
walk_forward_selected,300000000,0.2,2025,51,0.7060002937619685,0.06870347826275369,0.906628139316586,4.987515640922466
walk_forward_selected,500000000,0.05,2023,50,0.018087343226460995,0.05550084349296651,0.6813328982096274,17.93008470075604
walk_forward_selected,500000000,0.05,2024,52,-0.003875181134342043,0.05642120790087021,0.681498236560164,18.907420368936908
walk_forward_selected,500000000,0.05,2025,51,0.6945840035855382,0.06253481952645874,0.7731822539536912,13.038147757044538
walk_forward_selected,500000000,0.1,2023,50,0.020052299680931585,0.07130522014818919,0.8466515899013612,8.189984223860264
walk_forward_selected,500000000,0.1,2024,52,0.006804195064906482,0.07033705349194223,0.8206870313460067,10.309630169605706
walk_forward_selected,500000000,0.1,2025,51,0.7410433376354877,0.07168786951577555,0.8752118814019068,6.820410171303718
walk_forward_selected,500000000,0.2,2023,50,0.025127905276119966,0.08304097340034143,0.9567477551689204,2.222995283601359
walk_forward_selected,500000000,0.2,2024,52,0.01080931335180857,0.08024739170467826,0.9058092700115362,5.191575754161005
walk_forward_selected,500000000,0.2,2025,51,0.7232998140573872,0.07425314288455956,0.904120302264669,5.137456660144564
