scenario,cost_bps,year,weeks,annual_return,net_annual_return,avg_turnover,win_rate
tc30_buf4,10,2024,52,-0.04252140392245096,-0.057344373759486644,0.30000000000000004,0.5576923076923077
tc30_buf4,10,2025,51,0.3511690308655664,0.3306504343383787,0.30000000000000004,0.6274509803921569
tc30_buf4,20,2020,46,0.43536869391013133,0.39712093269539506,0.2934782608695653,0.5
tc30_buf4,20,2021,52,0.5857419165339088,0.5370162241200185,0.30000000000000004,0.6730769230769231
tc30_buf4,20,2022,50,0.19937467060374447,0.1639173126436364,0.30000000000000004,0.58
tc30_buf4,20,2023,50,0.11813840891690552,0.08508265512651003,0.30000000000000004,0.5
tc30_buf4,20,2024,52,-0.04252140392245096,-0.07194221135581591,0.30000000000000004,0.5576923076923077
tc30_buf4,20,2025,51,0.3511690308655664,0.3104374107923975,0.30000000000000004,0.6274509803921569
tc30_buf4,50,2020,46,0.43536869391013133,0.34161091873123683,0.2934782608695653,0.5
tc30_buf4,50,2021,52,0.5857419165339088,0.4666689739263632,0.30000000000000004,0.6538461538461539
tc30_buf4,50,2022,50,0.19937467060374447,0.11264938737121377,0.30000000000000004,0.54
tc30_buf4,50,2023,50,0.11813840891690552,0.03728721822294356,0.30000000000000004,0.5
tc30_buf4,50,2024,52,-0.04252140392245096,-0.11441821936887442,0.30000000000000004,0.5576923076923077
tc30_buf4,50,2025,51,0.3511690308655664,0.2515874856522087,0.30000000000000004,0.6274509803921569
tc30_buf4,100,2020,46,0.43536869391013133,0.2538500276102251,0.2934782608695653,0.5
tc30_buf4,100,2021,52,0.5857419165339088,0.35637800429067057,0.30000000000000004,0.6153846153846154
tc30_buf4,100,2022,50,0.19937467060374447,0.03207863630347174,0.30000000000000004,0.54
tc30_buf4,100,2023,50,0.11813840891690552,-0.03782630018976152,0.30000000000000004,0.5
tc30_buf4,100,2024,52,-0.04252140392245096,-0.18101243729661598,0.30000000000000004,0.5
tc30_buf4,100,2025,51,0.3511690308655664,0.1592117015602581,0.30000000000000004,0.5882352941176471
tc40_buf1,0,2020,46,0.45266391170017006,0.45266391170017006,0.3913043478260868,0.5217391304347826
tc40_buf1,0,2021,52,0.9037449533763786,0.9037449533763786,0.39884615384615374,0.6730769230769231
tc40_buf1,0,2022,50,0.2316307103910349,0.2316307103910349,0.3999999999999999,0.58
tc40_buf1,0,2023,50,0.08777943423687562,0.08777943423687562,0.3999999999999999,0.5
tc40_buf1,0,2024,52,0.045381968168871634,0.045381968168871634,0.39999999999999986,0.5576923076923077
tc40_buf1,0,2025,51,0.34976988308896106,0.34976988308896106,0.3999999999999999,0.5882352941176471
tc40_buf1,5,2020,46,0.45266391170017006,0.4396472974251038,0.3913043478260868,0.5217391304347826
tc40_buf1,5,2021,52,0.9037449533763786,0.8841031774404156,0.39884615384615374,0.6730769230769231
tc40_buf1,5,2022,50,0.2316307103910349,0.21937456052523685,0.3999999999999999,0.58
tc40_buf1,5,2023,50,0.08777943423687562,0.07695477092305958,0.3999999999999999,0.5
tc40_buf1,5,2024,52,0.045381968168871634,0.03456525838792546,0.39999999999999986,0.5576923076923077
tc40_buf1,5,2025,51,0.34976988308896106,0.33607084421250977,0.3999999999999999,0.5882352941176471
tc40_buf1,10,2020,46,0.45266391170017006,0.42674474952465524,0.3913043478260868,0.5217391304347826
tc40_buf1,10,2021,52,0.9037449533763786,0.8646601950258188,0.39884615384615374,0.6730769230769231
tc40_buf1,10,2022,50,0.2316307103910349,0.20723795807954848,0.3999999999999999,0.58
tc40_buf1,10,2023,50,0.08777943423687562,0.06623569220039816,0.3999999999999999,0.5
tc40_buf1,10,2024,52,0.045381968168871634,0.02385834009842025,0.39999999999999986,0.5576923076923077
tc40_buf1,10,2025,51,0.34976988308896106,0.32250814015950313,0.3999999999999999,0.5882352941176471
tc40_buf1,20,2020,46,0.45266391170017006,0.4012779527985564,0.3913043478260868,0.5217391304347826
tc40_buf1,20,2021,52,0.9037449533763786,0.8263627383325869,0.39884615384615374,0.6538461538461539
tc40_buf1,20,2022,50,0.2316307103910349,0.18331883612265654,0.3999999999999999,0.58
tc40_buf1,20,2023,50,0.08777943423687562,0.045110261720143985,0.3999999999999999,0.5
tc40_buf1,20,2024,52,0.045381968168871634,0.0027695175770581226,0.39999999999999986,0.5384615384615384
tc40_buf1,20,2025,51,0.34976988308896106,0.2957864294256469,0.3999999999999999,0.5882352941176471
tc40_buf1,50,2020,46,0.45266391170017006,0.3275152093199092,0.3913043478260868,0.5
tc40_buf1,50,2021,52,0.9037449533763786,0.7160401384441861,0.39884615384615374,0.6346153846153846
tc40_buf1,50,2022,50,0.2316307103910349,0.11431396618233802,0.3999999999999999,0.58
tc40_buf1,50,2023,50,0.08777943423687562,-0.01583501818395716,0.3999999999999999,0.46
tc40_buf1,50,2024,52,0.045381968168871634,-0.05797343151357759,0.39999999999999986,0.5
tc40_buf1,50,2025,51,0.34976988308896106,0.2187576067488899,0.3999999999999999,0.5882352941176471
tc40_buf1,100,2020,46,0.45266391170017006,0.212928991253873,0.3913043478260868,0.4782608695652174
tc40_buf1,100,2021,52,0.9037449533763786,0.5465213059459035,0.39884615384615374,0.5961538461538461
tc40_buf1,100,2022,50,0.2316307103910349,0.007969591711968205,0.3999999999999999,0.52
tc40_buf1,100,2023,50,0.08777943423687562,-0.10975864522548007,0.3999999999999999,0.44
tc40_buf1,100,2024,52,0.045381968168871634,-0.15128749198449265,0.39999999999999986,0.4807692307692308
tc40_buf1,100,2025,51,0.34976988308896106,0.10023636024812266,0.3999999999999999,0.5490196078431373
tc40_buf2,0,2020,46,0.4835188296626016,0.4835188296626016,0.3913043478260868,0.5217391304347826
tc40_buf2,0,2021,52,0.9516384871671535,0.9516384871671535,0.39884615384615374,0.7307692307692307
tc40_buf2,0,2022,50,0.27431440186547085,0.27431440186547085,0.3999999999999999,0.58
tc40_buf2,0,2023,50,0.07598951249999786,0.07598951249999786,0.3999999999999999,0.48
tc40_buf2,0,2024,52,0.05460452537727534,0.05460452537727534,0.39999999999999986,0.5961538461538461
tc40_buf2,0,2025,51,0.34965242201904534,0.34965242201904534,0.3999999999999999,0.6078431372549019
tc40_buf2,5,2020,46,0.4835188296626016,0.4702257394853171,0.3913043478260868,0.5217391304347826
tc40_buf2,5,2021,52,0.9516384871671535,0.9315025725295569,0.39884615384615374,0.7307692307692307
tc40_buf2,5,2022,50,0.27431440186547085,0.2616334999087062,0.3999999999999999,0.58
tc40_buf2,5,2023,50,0.07598951249999786,0.0652821725417092,0.3999999999999999,0.48
tc40_buf2,5,2024,52,0.05460452537727534,0.043692388539236404,0.39999999999999986,0.5961538461538461
tc40_buf2,5,2025,51,0.34965242201904534,0.3359545752745132,0.3999999999999999,0.6078431372549019
tc40_buf2,10,2020,46,0.4835188296626016,0.45704913847886997,0.3913043478260868,0.5217391304347826
tc40_buf2,10,2021,52,0.9516384871671535,0.9115704525686665,0.39884615384615374,0.7307692307692307
tc40_buf2,10,2022,50,0.27431440186547085,0.24907628843632867,0.3999999999999999,0.58
tc40_buf2,10,2023,50,0.07598951249999786,0.054679272793621614,0.3999999999999999,0.48
tc40_buf2,10,2024,52,0.05460452537727534,0.03289101179391474,0.39999999999999986,0.5769230769230769
tc40_buf2,10,2025,51,0.34965242201904534,0.32239305148915975,0.3999999999999999,0.6078431372549019
tc40_buf2,20,2020,46,0.4835188296626016,0.43104142109147947,0.3913043478260868,0.5217391304347826
tc40_buf2,20,2021,52,0.9516384871671535,0.8723095261979554,0.39884615384615374,0.7307692307692307
tc40_buf2,20,2022,50,0.27431440186547085,0.22432821960978244,0.3999999999999999,0.58
tc40_buf2,20,2023,50,0.07598951249999786,0.03378281076430589,0.3999999999999999,0.48
tc40_buf2,20,2024,52,0.05460452537727534,0.011616139696338346,0.39999999999999986,0.5769230769230769
tc40_buf2,20,2025,51,0.34965242201904534,0.295673666159634,0.3999999999999999,0.6078431372549019
tc40_buf2,50,2020,46,0.4835188296626016,0.35571193985581506,0.3913043478260868,0.5
tc40_buf2,50,2021,52,0.9516384871671535,0.7592114814390221,0.39884615384615374,0.7115384615384616
tc40_buf2,50,2022,50,0.27431440186547085,0.15293190022450065,0.3999999999999999,0.58
tc40_buf2,50,2023,50,0.07598951249999786,-0.02650191235991317,0.3999999999999999,0.42
tc40_buf2,50,2024,52,0.05460452537727534,-0.049662695166250104,0.39999999999999986,0.5192307692307693
tc40_buf2,50,2025,51,0.34965242201904534,0.2186515467647041,0.3999999999999999,0.5882352941176471
tc40_buf2,100,2020,46,0.4835188296626016,0.23869188397665897,0.3913043478260868,0.4782608695652174
tc40_buf2,100,2021,52,0.9516384871671535,0.5854279726677836,0.39884615384615374,0.5961538461538461
tc40_buf2,100,2022,50,0.27431440186547085,0.04290202941854937,0.3999999999999999,0.54
tc40_buf2,100,2023,50,0.07598951249999786,-0.11940754606821957,0.3999999999999999,0.42
tc40_buf2,100,2024,52,0.05460452537727534,-0.14379998990678644,0.39999999999999986,0.5
tc40_buf2,100,2025,51,0.34965242201904534,0.10014061434235466,0.3999999999999999,0.5686274509803921
tc40_buf3,0,2020,46,0.48632847440824145,0.48632847440824145,0.3913043478260868,0.5217391304347826
tc40_buf3,0,2021,52,0.973949790281337,0.973949790281337,0.39884615384615374,0.75
tc40_buf3,0,2022,50,0.27973856594983504,0.27973856594983504,0.3999999999999999,0.6
tc40_buf3,0,2023,50,0.0957737577211708,0.0957737577211708,0.3999999999999999,0.54
tc40_buf3,0,2024,52,0.08028528966660353,0.08028528966660353,0.39999999999999986,0.5961538461538461
tc40_buf3,0,2025,51,0.35712404403777653,0.35712404403777653,0.3999999999999999,0.6078431372549019
tc40_buf3,5,2020,46,0.48632847440824145,0.4730102083718952,0.3913043478260868,0.5217391304347826
tc40_buf3,5,2021,52,0.973949790281337,0.9535836800937372,0.39884615384615374,0.75
tc40_buf3,5,2022,50,0.27973856594983504,0.2670036872877535,0.3999999999999999,0.6
tc40_buf3,5,2023,50,0.0957737577211708,0.08486954164379257,0.3999999999999999,0.54
tc40_buf3,5,2024,52,0.08028528966660353,0.06910743045843604,0.39999999999999986,0.5961538461538461
tc40_buf3,5,2025,51,0.35712404403777653,0.34335036655958695,0.3999999999999999,0.6078431372549019
tc40_buf3,10,2020,46,0.48632847440824145,0.45980865212589017,0.3913043478260868,0.5217391304347826
tc40_buf3,10,2021,52,0.973949790281337,0.9334236943815413,0.39884615384615374,0.75
tc40_buf3,10,2022,50,0.27973856594983504,0.2543930256029572,0.3999999999999999,0.6
tc40_buf3,10,2023,50,0.0957737577211708,0.07407168612128956,0.3999999999999999,0.54
tc40_buf3,10,2024,52,0.08028528966660353,0.058043028471404634,0.39999999999999986,0.5769230769230769
tc40_buf3,10,2025,51,0.35712404403777653,0.32971376671904173,0.3999999999999999,0.6078431372549019
tc40_buf3,20,2020,46,0.48632847440824145,0.43375167857468044,0.3913043478260868,0.5217391304347826
tc40_buf3,20,2021,52,0.973949790281337,0.8937139336418822,0.39884615384615374,0.75
tc40_buf3,20,2022,50,0.27973856594983504,0.22953961575076587,0.3999999999999999,0.58
tc40_buf3,20,2023,50,0.0957737577211708,0.052791000338638705,0.3999999999999999,0.54
tc40_buf3,20,2024,52,0.08028528966660353,0.0362500901580316,0.39999999999999986,0.5769230769230769
tc40_buf3,20,2025,51,0.35712404403777653,0.30284646393721704,0.3999999999999999,0.6078431372549019
tc40_buf3,50,2020,46,0.48632847440824145,0.35827953040623806,0.3913043478260868,0.5
tc40_buf3,50,2021,52,0.973949790281337,0.779322942071935,0.39884615384615374,0.6923076923076923
tc40_buf3,50,2022,50,0.27973856594983504,0.1578393954201609,0.3999999999999999,0.58
tc40_buf3,50,2023,50,0.0957737577211708,-0.008602179449446412,0.3999999999999999,0.46
tc40_buf3,50,2024,52,0.08028528966660353,-0.026520950812308652,0.39999999999999986,0.5192307692307693
tc40_buf3,50,2025,51,0.35712404403777653,0.22539795315898625,0.3999999999999999,0.6078431372549019
tc40_buf3,100,2020,46,0.48632847440824145,0.24103784957796504,0.3913043478260868,0.4782608695652174
tc40_buf3,100,2021,52,0.973949790281337,0.6035527249190282,0.39884615384615374,0.5961538461538461
tc40_buf3,100,2022,50,0.27973856594983504,0.04734117859806286,0.3999999999999999,0.54
tc40_buf3,100,2023,50,0.0957737577211708,-0.10321607129443533,0.3999999999999999,0.44
tc40_buf3,100,2024,52,0.08028528966660353,-0.12295059080539505,0.39999999999999986,0.5
tc40_buf3,100,2025,51,0.35712404403777653,0.10623094893792695,0.3999999999999999,0.5686274509803921
tc40_buf4,0,2020,46,0.4906720555271109,0.4906720555271109,0.3913043478260868,0.5217391304347826
tc40_buf4,0,2021,52,0.9706802871565676,0.9706802871565676,0.39884615384615374,0.7307692307692307
tc40_buf4,0,2022,50,0.2725230998746291,0.2725230998746291,0.3999999999999999,0.6
tc40_buf4,0,2023,50,0.09260038240361834,0.09260038240361834,0.3999999999999999,0.52
tc40_buf4,0,2024,52,0.08347285817880179,0.08347285817880179,0.39999999999999986,0.5961538461538461
tc40_buf4,0,2025,51,0.3529887778552756,0.3529887778552756,0.3999999999999999,0.6078431372549019
tc40_buf4,5,2020,46,0.4906720555271109,0.4773148687744577,0.3913043478260868,0.5217391304347826
tc40_buf4,5,2021,52,0.9706802871565676,0.950347909874043,0.39884615384615374,0.7307692307692307
tc40_buf4,5,2022,50,0.2725230998746291,0.25986002344419323,0.3999999999999999,0.6
tc40_buf4,5,2023,50,0.09260038240361834,0.08172774508044234,0.3999999999999999,0.52
tc40_buf4,5,2024,52,0.08347285817880179,0.07226201676455779,0.39999999999999986,0.5961538461538461
tc40_buf4,5,2025,51,0.3529887778552756,0.3392570698808577,0.3999999999999999,0.6078431372549019
tc40_buf4,10,2020,46,0.4906720555271109,0.464074732879715,0.3913043478260868,0.5217391304347826
tc40_buf4,10,2021,52,0.9706802871565676,0.9302213156577213,0.39884615384615374,0.7307692307692307
tc40_buf4,10,2022,50,0.2725230998746291,0.24732046362660132,0.3999999999999999,0.6
tc40_buf4,10,2023,50,0.09260038240361834,0.07096116029056687,0.3999999999999999,0.52
tc40_buf4,10,2024,52,0.08347285817880179,0.06116496734659416,0.39999999999999986,0.5769230769230769
tc40_buf4,10,2025,51,0.3529887778552756,0.32566202185748905,0.3999999999999999,0.6078431372549019
tc40_buf4,20,2020,46,0.4906720555271109,0.43794161157228495,0.3913043478260868,0.5217391304347826
tc40_buf4,20,2021,52,0.9706802871565676,0.8905773272023736,0.39884615384615374,0.7307692307692307
tc40_buf4,20,2022,50,0.2725230998746291,0.2226071831261489,0.3999999999999999,0.6
tc40_buf4,20,2023,50,0.09260038240361834,0.04974210365583853,0.3999999999999999,0.52
tc40_buf4,20,2024,52,0.08347285817880179,0.039307725201058075,0.39999999999999986,0.5576923076923077
tc40_buf4,20,2025,51,0.3529887778552756,0.2988765859095013,0.3999999999999999,0.6078431372549019
tc40_buf4,50,2020,46,0.4906720555271109,0.3622489069094821,0.3913043478260868,0.5
tc40_buf4,50,2021,52,0.9706802871565676,0.7763758043343287,0.39884615384615374,0.6730769230769231
tc40_buf4,50,2022,50,0.2725230998746291,0.15131122544820252,0.3999999999999999,0.6
tc40_buf4,50,2023,50,0.09260038240361834,-0.011473280670333708,0.3999999999999999,0.46
tc40_buf4,50,2024,52,0.08347285817880179,-0.023648532577831838,0.39999999999999986,0.5576923076923077
tc40_buf4,50,2025,51,0.3529887778552756,0.22166406697660945,0.3999999999999999,0.6078431372549019
tc40_buf4,100,2020,46,0.4906720555271109,0.24466460413730062,0.3913043478260868,0.4782608695652174
tc40_buf4,100,2021,52,0.9706802871565676,0.6008967198520965,0.39884615384615374,0.5961538461538461
tc40_buf4,100,2022,50,0.2725230998746291,0.041436023479343165,0.3999999999999999,0.58
tc40_buf4,100,2023,50,0.09260038240361834,-0.10581316943123575,0.3999999999999999,0.44
tc40_buf4,100,2024,52,0.08347285817880179,-0.12036270489494916,0.39999999999999986,0.5192307692307693
tc40_buf4,100,2025,51,0.3529887778552756,0.10286017420788274,0.3999999999999999,0.5686274509803921
tc50_buf1,0,2020,46,0.47907950500061514,0.47907950500061514,0.4804347826086957,0.5434782608695652
tc50_buf1,0,2021,52,1.0344181609454632,1.0344181609454632,0.4919230769230769,0.6730769230769231
tc50_buf1,0,2022,50,0.3061682349951149,0.3061682349951149,0.49439999999999995,0.6
tc50_buf1,0,2023,50,0.16960142696486136,0.16960142696486136,0.498,0.5
tc50_buf1,0,2024,52,0.1527980029236684,0.1527980029236684,0.49769230769230777,0.5576923076923077
tc50_buf1,0,2025,51,0.46154393864384136,0.46154393864384136,0.49333333333333335,0.6078431372549019
tc50_buf1,5,2020,46,0.47907950500061514,0.4628236525453131,0.4804347826086957,0.5434782608695652
tc50_buf1,5,2021,52,1.0344181609454632,1.0085604752147557,0.4919230769230769,0.6730769230769231
tc50_buf1,5,2022,50,0.3061682349951149,0.29012138274720534,0.49439999999999995,0.6
tc50_buf1,5,2023,50,0.16960142696486136,0.1551283683773157,0.498,0.5
tc50_buf1,5,2024,52,0.1527980029236684,0.13797506266449266,0.49769230769230777,0.5576923076923077
tc50_buf1,5,2025,51,0.46154393864384136,0.44327063512227727,0.49333333333333335,0.6078431372549019
tc50_buf1,10,2020,46,0.47907950500061514,0.4467425190686709,0.4804347826086957,0.5434782608695652
tc50_buf1,10,2021,52,1.0344181609454632,0.9830251830625178,0.4919230769230769,0.6730769230769231
tc50_buf1,10,2022,50,0.3061682349951149,0.2742677714394046,0.49439999999999995,0.6
tc50_buf1,10,2023,50,0.16960142696486136,0.14083086489694874,0.498,0.5
tc50_buf1,10,2024,52,0.1527980029236684,0.12333909817623079,0.49769230769230777,0.5384615384615384
tc50_buf1,10,2025,51,0.46154393864384136,0.4252213593218688,0.49333333333333335,0.6078431372549019
tc50_buf1,20,2020,46,0.47907950500061514,0.4150970858313625,0.4804347826086957,0.5434782608695652
tc50_buf1,20,2021,52,1.0344181609454632,0.93290606066691,0.4919230769230769,0.6538461538461539
tc50_buf1,20,2022,50,0.3061682349951149,0.24313117775775428,0.49439999999999995,0.58
tc50_buf1,20,2023,50,0.16960142696486136,0.1127542015828169,0.498,0.5
tc50_buf1,20,2024,52,0.1527980029236684,0.09461887333284635,0.49769230769230777,0.5384615384615384
tc50_buf1,20,2025,51,0.46154393864384136,0.3897841541625775,0.49333333333333335,0.6078431372549019
tc50_buf1,50,2020,46,0.47907950500061514,0.3241669814901669,0.4804347826086957,0.5217391304347826
tc50_buf1,50,2021,52,1.0344181609454632,0.7898858134029434,0.4919230769230769,0.6538461538461539
tc50_buf1,50,2022,50,0.3061682349951149,0.15412740638573386,0.49439999999999995,0.56
tc50_buf1,50,2023,50,0.16960142696486136,0.03252547329249067,0.498,0.46
tc50_buf1,50,2024,52,0.1527980029236684,0.012710779198805477,0.49769230769230777,0.5192307692307693
tc50_buf1,50,2025,51,0.46154393864384136,0.28857566328809336,0.49333333333333335,0.6078431372549019
tc50_buf1,100,2020,46,0.47907950500061514,0.18515498770510552,0.4804347826086957,0.5
tc50_buf1,100,2021,52,1.0344181609454632,0.5742463870985728,0.4919230769230769,0.5961538461538461
tc50_buf1,100,2022,50,0.3061682349951149,0.019470860475504725,0.49439999999999995,0.54
tc50_buf1,100,2023,50,0.16960142696486136,-0.08876937522219897,0.498,0.44
tc50_buf1,100,2024,52,0.1527980029236684,-0.11064115504121896,0.49769230769230777,0.5
tc50_buf1,100,2025,51,0.46154393864384136,0.13572219397889973,0.49333333333333335,0.5490196078431373
tc50_buf2,0,2020,46,0.5487554230978968,0.5487554230978968,0.4804347826086956,0.5434782608695652
tc50_buf2,0,2021,52,1.0709970825942632,1.0709970825942632,0.49269230769230765,0.7115384615384616
tc50_buf2,0,2022,50,0.3174503096632115,0.3174503096632115,0.4952,0.58
tc50_buf2,0,2023,50,0.14503542384748802,0.14503542384748802,0.498,0.48
tc50_buf2,0,2024,52,0.16378541046793837,0.16378541046793837,0.49769230769230777,0.5576923076923077
tc50_buf2,0,2025,51,0.42664882811435434,0.42664882811435434,0.49333333333333335,0.5882352941176471
tc50_buf2,5,2020,46,0.5487554230978968,0.5317337971639746,0.4804347826086956,0.5434782608695652
tc50_buf2,5,2021,52,1.0709970825942632,1.0446335741751498,0.49269230769230765,0.7115384615384616
tc50_buf2,5,2022,50,0.3174503096632115,0.30123882165412286,0.4952,0.58
tc50_buf2,5,2023,50,0.14503542384748802,0.13086635360518795,0.498,0.48
tc50_buf2,5,2024,52,0.16378541046793837,0.14882119161076135,0.49769230769230777,0.5576923076923077
tc50_buf2,5,2025,51,0.42664882811435434,0.4088118090788502,0.49333333333333335,0.5882352941176471
tc50_buf2,10,2020,46,0.5487554230978968,0.5148951229043333,0.4804347826086956,0.5434782608695652
tc50_buf2,10,2021,52,1.0709970825942632,1.0185992822036938,0.49269230769230765,0.7115384615384616
tc50_buf2,10,2022,50,0.3174503096632115,0.28522287317213046,0.4952,0.58
tc50_buf2,10,2023,50,0.14503542384748802,0.11686915115641239,0.498,0.48
tc50_buf2,10,2024,52,0.16378541046793837,0.1340457306051317,0.49769230769230777,0.5576923076923077
tc50_buf2,10,2025,51,0.42664882811435434,0.3911934689878507,0.49333333333333335,0.5882352941176471
tc50_buf2,20,2020,46,0.5487554230978968,0.48175896094206005,0.4804347826086956,0.5434782608695652
tc50_buf2,20,2021,52,1.0709970825942632,0.9675022707087049,0.49269230769230765,0.7115384615384616
tc50_buf2,20,2022,50,0.3174503096632115,0.25376837778471595,0.4952,0.58
tc50_buf2,20,2023,50,0.14503542384748802,0.08938220275079334,0.498,0.48
tc50_buf2,20,2024,52,0.16378541046793837,0.1050517710620722,0.49769230769230777,0.5576923076923077
tc50_buf2,20,2025,51,0.42664882811435434,0.3566023452621683,0.49333333333333335,0.5882352941176471
tc50_buf2,50,2020,46,0.5487554230978968,0.38654543648177153,0.4804347826086956,0.5434782608695652
tc50_buf2,50,2021,52,1.0709970825942632,0.8217029992879297,0.49269230769230765,0.6923076923076923
tc50_buf2,50,2022,50,0.3174503096632115,0.163862937163328,0.4952,0.56
tc50_buf2,50,2023,50,0.14503542384748802,0.010838577730560406,0.498,0.44
tc50_buf2,50,2024,52,0.16378541046793837,0.022363004503942463,0.49769230769230777,0.5384615384615384
tc50_buf2,50,2025,51,0.42664882811435434,0.2578102589734159,0.49333333333333335,0.5686274509803921
tc50_buf2,100,2020,46,0.5487554230978968,0.2409851712851483,0.4804347826086956,0.5
tc50_buf2,100,2021,52,1.0709970825942632,0.6019081939875845,0.49269230769230765,0.6153846153846154
tc50_buf2,100,2022,50,0.3174503096632115,0.02786361387579639,0.4952,0.54
tc50_buf2,100,2023,50,0.14503542384748802,-0.10790862544270252,0.498,0.42
tc50_buf2,100,2024,52,0.16378541046793837,-0.10216460662781057,0.49769230769230777,0.5
tc50_buf2,100,2025,51,0.42664882811435434,0.10860624457647794,0.49333333333333335,0.5686274509803921
tc50_buf3,0,2020,46,0.5670569939753696,0.5670569939753696,0.4804347826086956,0.5869565217391305
tc50_buf3,0,2021,52,1.0633986686681411,1.0633986686681411,0.49269230769230765,0.7115384615384616
tc50_buf3,0,2022,50,0.3315477778274716,0.3315477778274716,0.4952,0.6
tc50_buf3,0,2023,50,0.1337067988369529,0.1337067988369529,0.498,0.46
tc50_buf3,0,2024,52,0.16354533130343674,0.16354533130343674,0.49769230769230777,0.5576923076923077
tc50_buf3,0,2025,51,0.43376616921776057,0.43376616921776057,0.4937254901960784,0.5882352941176471
tc50_buf3,5,2020,46,0.5670569939753696,0.5498342242786338,0.4804347826086956,0.5869565217391305
tc50_buf3,5,2021,52,1.0633986686681411,1.037131887014696,0.49269230769230765,0.6923076923076923
tc50_buf3,5,2022,50,0.3315477778274716,0.3151628176696224,0.4952,0.6
tc50_buf3,5,2023,50,0.1337067988369529,0.11967791297688213,0.498,0.46
tc50_buf3,5,2024,52,0.16354533130343674,0.1485841994390391,0.49769230769230777,0.5576923076923077
tc50_buf3,5,2025,51,0.43376616921776057,0.41582600211814236,0.4937254901960784,0.5882352941176471
tc50_buf3,10,2020,46,0.5670569939753696,0.5327965681876148,0.4804347826086956,0.5869565217391305
tc50_buf3,10,2021,52,1.0633986686681411,1.0111931139255876,0.49269230769230765,0.6923076923076923
tc50_buf3,10,2022,50,0.3315477778274716,0.2989754894231025,0.4952,0.6
tc50_buf3,10,2023,50,0.1337067988369529,0.10581919450374433,0.498,0.46
tc50_buf3,10,2024,52,0.16354533130343674,0.1338117864870314,0.49769230769230777,0.5576923076923077
tc50_buf3,10,2025,51,0.43376616921776057,0.39810595241395097,0.4937254901960784,0.5882352941176471
tc50_buf3,20,2020,46,0.5670569939753696,0.49926883773898445,0.4804347826086956,0.5869565217391305
tc50_buf3,20,2021,52,1.0633986686681411,0.9602835755308696,0.49269230769230765,0.6923076923076923
tc50_buf3,20,2022,50,0.3315477778274716,0.26718441303214324,0.4952,0.6
tc50_buf3,20,2023,50,0.1337067988369529,0.07860419343240577,0.498,0.46
tc50_buf3,20,2024,52,0.16354533130343674,0.10482380815452697,0.49769230769230777,0.5576923076923077
tc50_buf3,20,2025,51,0.43376616921776057,0.3633156475553114,0.4937254901960784,0.5882352941176471
tc50_buf3,50,2020,46,0.5670569939753696,0.4029301794838982,0.4804347826086956,0.5869565217391305
tc50_buf3,50,2021,52,1.0633986686681411,0.8150192364012581,0.49269230769230765,0.6923076923076923
tc50_buf3,50,2022,50,0.3315477778274716,0.1763169330247849,0.4952,0.6
tc50_buf3,50,2023,50,0.1337067988369529,0.0008376546544748287,0.498,0.44
tc50_buf3,50,2024,52,0.16354533130343674,0.022152099595072583,0.49769230769230777,0.5384615384615384
tc50_buf3,50,2025,51,0.43376616921776057,0.26395857665700273,0.4937254901960784,0.5686274509803921
tc50_buf3,100,2020,46,0.5670569939753696,0.255649835396373,0.4804347826086956,0.5434782608695652
tc50_buf3,100,2021,52,1.0633986686681411,0.5960308503486837,0.49269230769230765,0.6153846153846154
tc50_buf3,100,2022,50,0.3315477778274716,0.038862339571581916,0.4952,0.56
tc50_buf3,100,2023,50,0.1337067988369529,-0.11673470055532387,0.498,0.42
tc50_buf3,100,2024,52,0.16354533130343674,-0.10234982253545355,0.49769230769230777,0.5192307692307693
tc50_buf3,100,2025,51,0.43376616921776057,0.11391301590984715,0.4937254901960784,0.5686274509803921
tc50_buf4,0,2020,46,0.5670942433185577,0.5670942433185577,0.4804347826086956,0.5869565217391305
tc50_buf4,0,2021,52,1.061668199401915,1.061668199401915,0.49269230769230765,0.7115384615384616
tc50_buf4,0,2022,50,0.314077524299613,0.314077524299613,0.4952,0.6
tc50_buf4,0,2023,50,0.13300163814872534,0.13300163814872534,0.498,0.46
tc50_buf4,0,2024,52,0.17686481335655535,0.17686481335655535,0.4969230769230769,0.5576923076923077
tc50_buf4,0,2025,51,0.436450419898198,0.436450419898198,0.4937254901960784,0.5882352941176471
tc50_buf4,5,2020,46,0.5670942433185577,0.5498710642322082,0.4804347826086956,0.5869565217391305
tc50_buf4,5,2021,52,1.061668199401915,1.0354234463845606,0.49269230769230765,0.6923076923076923
tc50_buf4,5,2022,50,0.314077524299613,0.2979075390850343,0.4952,0.6
tc50_buf4,5,2023,50,0.13300163814872534,0.11898147819452287,0.498,0.46
tc50_buf4,5,2024,52,0.17686481335655535,0.16175565677297987,0.4969230769230769,0.5576923076923077
tc50_buf4,5,2025,51,0.436450419898198,0.41847666579758935,0.4937254901960784,0.5882352941176471
tc50_buf4,10,2020,46,0.5670942433185577,0.5328330031517721,0.4804347826086956,0.5869565217391305
tc50_buf4,10,2021,52,1.061668199401915,1.0095064268471572,0.49269230769230765,0.6923076923076923
tc50_buf4,10,2022,50,0.314077524299613,0.28193259279965344,0.4952,0.6
tc50_buf4,10,2023,50,0.13300163814872534,0.10513137978387888,0.498,0.46
